Ch1 Amplitude,Ch2 Amplitude,Cluster
839.9562,681.6245,1
893.330933,1274.47473,1
936.086548,1159.91443,1
943.8958,850.2413,1
944.9524,955.7253,1
945.2143,769.0861,1
946.1109,825.6185,1
950.61615,853.9553,1
951.0875,781.7829,1
951.718567,953.4637,1
955.4986,933.4689,1
955.708557,878.7268,1
956.5577,831.9478,1
956.9822,1382.04053,1
957.2154,901.975464,1
957.607849,880.760559,1
958.666748,805.9998,1
961.5704,874.4826,1
961.6241,917.6737,1
961.7438,908.1615,1
962.096,880.8422,1
963.195435,744.0575,1
964.2189,974.2015,1
965.9514,856.0986,1
965.960144,850.2768,1
966.8022,792.562256,1
966.8724,867.0173,1
967.1805,937.7147,1
967.389648,771.1002,1
968.1371,926.8963,1
968.511658,788.007935,1
968.766846,839.9312,1
968.783447,864.723,1
969.114,782.9752,1
969.2623,870.1847,1
969.7495,1301.6825,1
969.7864,809.6334,1
970.198669,828.5861,1
970.2854,892.648,1
971.405762,899.0561,1
972.0228,928.59375,1
972.2805,1364.922,1
972.3464,915.6658,1
972.5142,806.58606,1
972.5239,857.3103,1
972.6428,853.7617,1
973.2559,904.9606,1
973.575,822.1209,1
974.05426,841.5236,1
975.0885,865.7213,1
975.1791,784.8615,1
975.2527,1257.691,1
975.398254,810.374939,1
975.449646,904.4392,1
975.5383,826.069946,1
975.882568,863.2196,1
975.885,940.57666,1
975.8939,848.6505,1
975.9941,841.6382,1
976.0382,815.399841,1
976.1088,884.7815,1
976.1994,836.8553,1
976.4067,1302.85083,1
976.446533,866.4989,1
976.6216,836.5881,1
976.654236,823.127258,1
976.664246,837.781433,1
976.7337,870.4824,1
976.807068,824.623169,1
976.8151,912.3735,1
976.990845,880.5808,1
976.9975,847.2226,1
977.0298,861.528442,1
977.149,783.024841,1
977.285156,1007.64197,1
977.3313,832.2811,1
977.490051,906.6241,1
978.1667,1396.48462,1
978.220459,919.7114,1
978.2402,875.9796,1
978.325256,852.7957,1
978.497131,888.766663,1
979.2281,1286.63831,1
979.4124,846.7952,1
979.706543,886.5105,1
979.8261,908.4603,1
979.843933,786.8084,1
979.994,883.4117,1
980.0051,780.597351,1
980.075562,941.484863,1
980.1753,818.063843,1
980.178833,840.487854,1
980.2855,820.0316,1
980.299744,878.4417,1
