Ch1 Amplitude,Ch2 Amplitude,Cluster
478.831451,1058.51636,1
479.466461,1026.64722,1
479.91748,1076.063,1
480.241058,1037.08447,1
481.29007,1067.956,1
481.70343,1084.766,1
485.912476,1114.74219,1
486.333679,1083.52368,1
486.691528,1032.24829,1
487.721,1081.22559,1
489.179626,935.7571,1
490.204041,1104.48083,1
491.334534,1007.3017,1
493.222076,1076.63086,1
493.382629,1060.91516,1
494.370544,1025.434,1
494.493561,998.3368,1
495.366,1057.05884,1
495.6951,1089.87964,1
495.75946,1074.33276,1
495.866638,1051.27368,1
496.057526,923.884766,1
496.080383,1087.86609,1
496.327942,1062.07019,1
496.337158,1068.01538,1
497.314,1035.722,1
497.8202,1080.5188,1
497.963867,1043.21484,1
497.969055,1036.71155,1
498.054749,1072.02087,1
498.0724,1084.9259,1
498.3004,1038.53418,1
498.332428,1009.5274,1
498.398438,1078.25037,1
498.769653,1038.09778,1
499.22467,1005.89917,1
499.3146,1064.99023,1
499.831757,1013.31372,1
499.908,1104.05615,1
500.156982,1041.59631,1
500.259735,1070.30835,1
500.43396,1115.6123,1
500.5675,1002.01117,1
500.633118,1109.62549,1
500.643433,1104.28857,1
500.7081,1055.3186,1
500.713837,1087.83472,1
500.848755,1135.77173,1
500.891846,1031.77368,1
500.8936,979.5379,1
500.972839,1033.42871,1
501.093475,1085.42371,1
501.824066,1072.29089,1
502.013733,1037.99756,1
502.04895,1026.32129,1
502.184235,1023.89746,1
502.8964,1074.03455,1
503.171356,1031.176,1
503.3938,1000.11462,1
503.490753,1070.94177,1
503.5408,1059.358,1
503.6831,1024.92236,1
503.862427,987.484741,1
504.1961,1057.13367,1
504.268036,1058.78711,1
504.4247,1087.12964,1
504.930023,1041.69641,1
504.992645,1140.885,1
505.208038,1039.87,1
505.238281,1041.73657,1
505.4676,1024.3125,1
505.526642,964.746765,1
505.649384,1073.93311,1
505.825348,1046.48816,1
505.882843,990.627,1
506.050537,1059.98669,1
506.2403,1059.07776,1
506.46463,1054.14563,1
506.529327,1019.57391,1
506.550842,1013.91913,1
507.072937,1081.722,1
507.1201,1075.693,1
507.208221,1050.13281,1
507.3569,1039.06055,1
507.388184,1076.5022,1
507.451721,1049.54065,1
507.4573,1042.94788,1
507.797,1042.46265,1
507.823,1087.20618,1
507.900757,1039.13892,1
508.274048,1018.41241,1
508.2761,1052.86731,1
