Ch1 Amplitude,Ch2 Amplitude,Cluster
1004.78442,1284.10852,1
1006.63123,1114.24475,1
1012.35449,1094.64307,1
1015.70557,1151.99951,1
1015.83337,1010.3985,1
1016.42535,1140.71545,1
1018.42249,1158.95886,1
1018.5979,1003.81506,1
1018.96747,1123.98792,1
1019.47314,1078.07385,1
1019.57147,1019.04315,1
1019.8894,1145.14136,1
1020.06317,1138.1145,1
1020.2915,1164.9187,1
1020.55396,1082.91577,1
1021.14178,1142.02222,1
1023.13916,1125.56763,1
1024.57458,1129.34937,1
1024.82471,1066.56226,1
1026.78186,1037.00293,1
1027.73767,1146.15393,1
1028.111,1091.77832,1
1028.61365,1142.64392,1
1028.75537,1043.56824,1
1028.87366,1092.92737,1
1029.43921,1093.4054,1
1029.606,1447.115,1
1029.71326,1130.6051,1
1029.81665,1071.447,1
1032.01453,1088.83875,1
1032.75354,1065.741,1
1033.34277,1211.55249,1
1033.75183,1001.78528,1
1034.07349,1144.041,1
1034.10315,1114.75354,1
1034.35632,1155.40271,1
1037.20715,1096.66577,1
1037.35986,1085.21777,1
1037.8905,1453.9646,1
1038.30139,1108.25623,1
1039.49707,1112.92151,1
1039.82764,1156.91138,1
1040.98108,1142.63745,1
1041.328,1174.27881,1
1041.67737,1081.49719,1
1041.86743,1229.49622,1
1042.38562,1171.80371,1
1042.71533,1058.10266,1
1042.78125,1170.0769,1
1042.865,1121.93042,1
1042.95776,1088.49609,1
1043.33691,1110.4115,1
1043.56763,1061.14417,1
1043.9408,1120.157,1
1044.16333,1032.77454,1
1045.02161,1157.16113,1
1045.17371,1100.12463,1
1045.5238,1167.0094,1
1045.94458,1102.50745,1
1046.216,1141.3092,1
1046.508,1140.36621,1
1046.5354,1172.45215,1
1046.651,1115.49854,1
1046.88025,1140.18079,1
1046.952,1084.4541,1
1047.03516,1092.67517,1
1047.2334,1119.4043,1
1047.43,1133.29822,1
1047.48547,1130.545,1
1047.61255,1131.20923,1
1047.69348,1184.93823,1
1049.3042,1103.32141,1
1049.544,1232.36975,1
1049.57861,1046.49036,1
1049.7262,1160.47034,1
1049.84851,1156.03979,1
1049.99561,1156.2085,1
1050.29834,1129.07239,1
1050.42957,1151.18518,1
1050.463,1106.04651,1
1050.64661,1121.213,1
1050.679,1201.04028,1
1050.94824,1096.08655,1
1050.96948,1160.17517,1
1051.07642,1067.60608,1
1051.12048,1088.68921,1
1051.37378,1118.84277,1
1051.384,1157.42993,1
1051.43689,1159.952,1
1051.4657,1162.79028,1
1051.74634,1071.43884,1
1051.81323,1151.52124,1
1051.835,1135.079,1
1051.98242,1103.05176,1
1051.987,1132.36792,1
1052.18054,1100.43933,1
1052.30872,1147.01306,1
1052.53064,1138.3678,1
1052.60229,1123.45337,1
1052.77673,1111.4043,1
1052.823,1150.60815,1
1052.92993,1066.93176,1
1052.97241,1179.6676,1
1052.97644,1096.75928,1
1053.0365,1200.993,1
1053.081,1192.45691,1
1053.235,1118.9353,1
1053.50281,1179.40125,1
1053.51917,1125.89819,1
1053.623,1110.92188,1
1053.65991,1137.31482,1
1054.20728,2547.28052,4
1054.36914,1104.64258,1
1054.40161,1158.12793,1
1054.60364,1143.16931,1
1054.8103,1233.871,1
1054.86194,1193.50623,1
1055.06372,1180.37378,1
1055.18042,1200.06726,1
1055.38257,1138.24854,1
1055.5033,1137.00513,1
1055.5647,1196.26819,1
1055.63916,1128.45471,1
1055.64233,1197.22046,1
1055.71729,1154.8197,1
1055.88525,1084.80994,1
1056.1073,1103.65918,1
1056.29443,1121.56812,1
1056.35059,1126.94543,1
1056.36731,1063.25854,1
1056.38708,1136.05627,1
1056.46094,1178.03748,1
1056.48608,1213.02344,1
1056.503,1144.38953,1
1056.58728,1104.18445,1
1056.5907,1143.64514,1
1056.65173,1235.33313,1
1056.68384,1102.6853,1
1056.77063,1174.4303,1
1056.84875,1087.80029,1
1056.87842,1150.20044,1
1056.92932,1164.83,1
1057.22131,1169.362,1
