Ch1 Amplitude,Ch2 Amplitude,Cluster
994.0408,1041.93213,1
1021.57196,1058.25208,1
1026.33228,1117.26025,1
1032.06726,1123.34534,1
1046.18213,990.3069,1
1052.54517,1013.87982,1
1053.39917,893.720337,1
1054.30994,1002.13287,1
1055.75452,1027.62268,1
1056.27478,1035.90527,1
1057.23315,1019.14893,1
1058.69092,1140.88159,1
1059.66443,1003.00763,1
1060.19666,971.1837,1
1060.23621,980.440369,1
1061.92236,883.8538,1
1062.134,939.7609,1
1062.65259,1123.13147,1
1062.95715,977.9071,1
1063.51929,1040.67859,1
1064.90991,1001.38788,1
1070.07629,958.494751,1
1072.77832,1038.27563,1
1073.34058,941.7493,1
1074.5,963.9437,1
1075.45142,1093.75549,1
1077.394,1055.41638,1
1078.089,944.434,1
1079.67981,1057.4668,1
1079.98193,968.873962,1
1080.27148,1067.34875,1
1080.46008,1039.2251,1
1081.093,1001.06464,1
1081.36755,1017.82086,1
1081.43445,1084.19055,1
1081.435,1096.422,1
1081.79431,1060.33765,1
1082.19629,1040.71252,1
1082.84143,1016.32745,1
1083.84,1088.43262,1
1084.95825,998.3289,1
1085.59314,944.2534,1
1086.43042,1094.80237,1
1087.22253,928.7926,1
1087.33325,977.8344,1
1087.58936,1050.112,1
1087.97766,963.935059,1
1088.17285,962.398438,1
1088.7926,1077.12488,1
1088.89343,936.85614,1
1089.18555,920.0572,1
1089.29126,1009.8269,1
1089.57129,1062.221,1
1089.88989,1095.64575,1
1089.98474,991.088562,1
1090.03186,1106.16455,1
1090.30969,1027.46606,1
1090.34814,1054.25793,1
1090.7218,1041.5022,1
1091.45422,1050.32336,1
1091.48621,1001.07019,1
1091.88293,907.4486,1
1092.12512,1036.9259,1
1092.13611,873.3424,1
1092.396,1085.33264,1
1092.543,1106.0188,1
1092.86914,925.5383,1
1093.48547,1060.929,1
1093.5603,1085.77039,1
1093.64038,1065.75427,1
1093.698,1068.91748,1
1093.84,918.4486,1
1094.083,974.9181,1
1094.37366,1091.09473,1
1094.54236,930.832336,1
1094.723,949.596741,1
1094.9353,1085.86511,1
1094.95569,1040.55273,1
1095.0249,1083.39026,1
1095.1272,1060.19678,1
1095.57117,1128.14856,1
1095.58826,1019.77954,1
1095.63928,1038.526,1
1095.91028,1077.269,1
1096.31921,1040.53064,1
1096.61182,1051.80249,1
1096.86621,1123.69177,1
1097.24011,978.434448,1
1097.24573,1036.69873,1
1097.35571,908.261841,1
1097.47388,982.029358,1
1097.494,1000.50745,1
1097.4967,1071.9928,1
1097.54944,1064.39807,1
1097.59045,1103.41406,1
1097.79834,1096.12842,1
1098.03076,1060.46033,1
1098.15259,984.564148,1
1098.80322,1067.14209,1
1099.03137,995.212158,1
1099.05969,1005.83038,1
1099.10193,960.9093,1
1099.86182,1129.90356,1
1099.90039,1019.69781,1
1100.148,996.391968,1
1100.15833,1001.22662,1
1100.16223,1070.3645,1
1100.45288,1094.16528,1
1100.49719,1013.36383,1
1100.54541,1028.865,1
1100.77319,1039.40784,1
1101.00745,1046.321,1
1101.02673,1016.71075,1
1101.04211,1071.299,1
1101.27515,1007.12335,1
1101.28271,1117.55164,1
1101.57117,1023.39148,1
1101.7356,1075.0686,1
1101.77551,1077.666,1
