Ch1 Amplitude,Ch2 Amplitude,Cluster
919.7197,868.888733,1
923.999939,785.7142,1
930.2443,1252.132,1
930.7405,793.1832,1
934.2614,853.9937,1
934.662964,736.37384,1
935.1371,829.7031,1
938.089355,789.9251,1
939.0133,782.9139,1
941.6337,888.841736,1
944.003,788.840149,1
945.5388,838.5238,1
947.3923,851.5445,1
948.05304,738.685852,1
951.9147,831.354065,1
953.8427,773.916443,1
954.7674,946.521667,1
956.266663,919.4989,1
957.8611,825.064,1
959.9191,885.5501,1
968.158264,848.8486,1
968.38385,797.0346,1
969.57074,820.588562,1
971.653,871.8721,1
972.602844,920.706665,1
973.8151,875.691956,1
974.28595,925.0309,1
975.812561,839.648743,1
976.069641,729.317261,1
976.168335,1358.121,1
976.456055,1200.16016,1
976.559,871.8054,1
977.578857,838.4443,1
977.856934,771.291,1
978.5545,895.957,1
978.8598,833.5761,1
978.861145,877.2191,1
979.549,1300.423,1
979.8837,867.9866,1
979.940552,837.089539,1
979.942566,904.9578,1
980.006653,1379.43591,1
981.5675,1245.3761,1
982.427,878.7932,1
982.654236,811.8206,1
983.1064,828.065552,1
983.2245,860.2155,1
983.4065,885.4473,1
984.00354,853.402954,1
984.0742,907.0898,1
984.203,843.995239,1
984.410461,1284.046,1
984.618958,878.9134,1
984.796265,935.268555,1
984.873,867.5408,1
984.9655,856.9683,1
985.1039,775.629,1
985.1059,1341.474,1
985.2467,874.6633,1
985.6245,839.074768,1
986.3261,930.6581,1
986.417053,799.345032,1
986.569336,859.60376,1
986.5979,872.6146,1
986.7725,861.6017,1
986.859,1285.78821,1
987.076355,796.9534,1
987.240967,1261.87781,1
987.3592,747.7498,1
987.4667,851.6206,1
987.4769,887.0863,1
987.488953,873.244751,1
987.520935,781.8381,1
987.7481,882.581543,1
987.8213,816.6931,1
987.8699,872.4488,1
988.0709,848.7228,1
988.1526,1321.52759,1
988.2829,916.708557,1
988.6491,868.7367,1
988.6881,1345.50476,1
988.7166,864.5184,1
988.7542,869.4843,1
988.765564,918.3769,1
988.8638,1345.00256,1
988.870361,914.018738,1
989.0228,830.2045,1
989.079834,830.8899,1
989.1633,933.0983,1
989.35376,908.120361,1
989.488159,874.714661,1
989.54425,773.635864,1
989.6224,877.414246,1
989.6996,813.4374,1
989.735535,883.384,1
989.7429,861.597839,1
989.743164,847.0568,1
989.7867,816.6281,1
989.9313,891.961731,1
989.9393,933.983337,1
989.9553,889.555237,1
989.9771,783.2112,1
989.9784,789.878052,1
990.0972,926.67926,1
990.302551,825.4956,1
990.4968,880.067566,1
990.510559,984.0285,1
990.7518,753.877869,1
990.986633,849.7154,1
991.07135,830.639038,1
991.2094,1247.62354,1
991.275,868.420654,1
991.3831,1292.44934,1
991.386047,917.6207,1
991.412964,1334.21411,1
991.527954,871.7456,1
991.8111,829.2049,1
992.0946,851.18396,1
992.206,846.423157,1
992.2602,924.716858,1
992.2777,858.7459,1
992.4713,1273.54236,1
992.4732,786.966736,1
992.4881,888.251465,1
