Ch1 Amplitude,Ch2 Amplitude,Cluster
1071.14807,1053.38245,1
1073.274,1065.67346,1
1073.7478,945.7476,1
1081.881,949.5617,1
1085.884,1050.17993,1
1087.53442,965.9473,1
1088.70422,997.393433,1
1090.065,908.2451,1
1091.15955,1034.11182,1
1091.8407,991.5173,1
1092.26843,1082.09106,1
1092.60986,1100.69836,1
1094.07373,1069.28735,1
1094.24146,986.9804,1
1095.13562,1031.40149,1
1100.90308,1027.191,1
1101.10425,984.439941,1
1101.506,1007.19769,1
1102.64807,997.6462,1
1102.71143,1031.97351,1
1102.71912,1026.42371,1
1102.79211,1062.83667,1
1103.24133,1012.60193,1
1104.73157,1080.8197,1
1105.83655,1055.5769,1
1106.00586,1069.22986,1
1106.1665,945.5973,1
1106.27637,958.1601,1
1106.30164,972.5823,1
1107.139,1016.7597,1
1107.828,1036.21985,1
1108.41406,1036.148,1
1108.419,1044.66626,1
1108.50525,1019.38989,1
1108.53918,988.493958,1
1108.64893,986.8464,1
1108.68188,1041.68164,1
1109.92969,1021.16565,1
1110.66162,1062.27991,1
1110.91772,1035.3468,1
1111.87988,1046.75574,1
1112.2605,937.301758,1
1112.48462,1018.19525,1
1112.8595,1028.91541,1
1112.96509,1016.76025,1
1113.47217,956.9768,1
1114.036,998.592651,1
1114.50916,1052.83582,1
1114.63184,946.6345,1
1114.96509,1049.66479,1
1115.16614,1042.47009,1
1115.302,979.7757,1
1115.54688,1023.77814,1
1115.69373,1015.13141,1
1115.81409,1101.15125,1
1115.85522,1030.37036,1
1116.20349,1070.69836,1
1116.487,983.565,1
1116.57483,987.2971,1
1116.58057,1042.69177,1
1116.67517,981.410645,1
1116.718,1017.87622,1
1116.73511,1000.91663,1
1117.18079,1014.86,1
1117.24377,1034.55176,1
1117.36609,1081.82483,1
1117.42334,1074.56458,1
1117.62537,1015.46222,1
1117.734,1023.66638,1
1118.07983,1043.99207,1
1118.59961,1079.79285,1
1119.40039,981.6169,1
1119.42786,976.255066,1
1119.5083,1027.358,1
1119.73352,941.5773,1
1120.17334,943.621643,1
1120.18323,1021.0705,1
1120.364,1019.1189,1
1120.50208,950.131165,1
1120.53613,1012.03906,1
1120.6001,973.869751,1
1120.60315,1010.21863,1
1120.753,968.6287,1
1120.90332,956.363464,1
1120.99512,985.738953,1
1121.02063,977.5581,1
1121.12109,1010.10687,1
1121.66174,1038.82043,1
1121.70776,1029.82776,1
1121.886,1016.86969,1
1121.89893,1014.32062,1
1121.96216,1059.3324,1
1122.08679,1049.108,1
1122.17578,1026.891,1
1122.31335,1007.85876,1
1122.848,966.9663,1
1123.03613,1023.13354,1
1123.04565,1084.061,1
1123.139,989.844543,1
1123.15686,997.8105,1
1123.29932,981.8502,1
1123.48035,1016.0152,1
1123.6239,1025.35767,1
1123.62927,1023.77826,1
1123.80237,981.8373,1
1123.8584,985.3958,1
1123.92944,1009.6734,1
1124.0387,1020.25739,1
1124.08069,1068.42041,1
1124.13049,980.7812,1
1124.26636,963.6933,1
1124.31055,962.1714,1
1124.326,1069.35779,1
1124.40369,998.238037,1
1124.44727,1006.1311,1
1124.533,999.3689,1
1124.589,1007.34363,1
1124.6106,928.926941,1
1124.67712,1071.0658,1
1124.72681,1025.88843,1
1124.85425,936.8145,1
1124.85535,1022.2948,1
1124.87158,989.9305,1
1124.97949,1056.94458,1
1124.99866,971.753662,1
1125.54761,994.7574,1
1125.641,968.255859,1
1125.68018,999.470764,1
1125.75989,989.001038,1
1125.90723,982.5437,1
1126.00769,1070.62732,1
1126.0166,1043.72778,1
1126.01855,1015.90082,1
1126.038,1036.23438,1
1126.27368,951.3025,1
1126.48132,1134.88037,1
1126.65576,1035.50916,1
1126.67224,1067.17334,1
1126.74072,1062.929,1
1126.75122,987.8052,1
1126.81738,1050.89783,1
1126.86633,1045.80774,1
1126.96191,1016.80829,1
1126.97827,1018.6568,1
1127.08813,961.618469,1
1127.102,1025.43909,1
1127.16516,1007.69989,1
1127.401,1004.01416,1
1127.4519,1028.22314,1
1127.486,979.436646,1
1127.51526,1030.63708,1
1127.583,994.8714,1
1127.76685,1047.801,1
1127.93188,1064.402,1
1127.98474,1012.9682,1
1128.04944,958.965454,1
1128.36023,1083.29358,1
1128.4585,1059.58594,1
1128.54529,1007.78503,1
1128.67188,1026.09192,1
1128.77527,1021.45142,1
1129.03015,1061.3844,1
1129.146,1060.35742,1
1129.15149,1058.021,1
1129.217,1027.11035,1
1129.38513,1017.88354,1
1129.464,940.227051,1
1129.53882,980.9057,1
1129.57434,1016.79419,1
1129.64368,1022.28265,1
1129.77661,1027.00378,1
1129.81812,1023.58765,1
1129.82959,988.631653,1
1129.85632,1014.26495,1
1129.88245,972.315369,1
1129.92346,1046.27771,1
1129.94421,1017.37567,1
1130.04785,997.0933,1
1130.108,1042.30872,1
1130.11157,1040.83435,1
1130.16382,1075.19543,1
1130.24036,986.6244,1
1130.38062,970.6279,1
