Ch1 Amplitude,Ch2 Amplitude,Cluster
463.267456,1064.60339,1
483.518738,1028.3219,1
483.8146,1079.37329,1
484.546,1010.58392,1
486.874268,1109.765,1
487.419342,1020.57532,1
488.979675,1058.70752,1
489.387329,1059.0177,1
489.519379,1059.98352,1
490.044678,1039.51392,1
490.184265,1103.71741,1
490.372284,1075.42957,1
490.475525,1066.31946,1
490.5425,1023.07672,1
490.583435,984.1203,1
491.915558,1033.0509,1
492.10675,1080.79053,1
492.109924,1071.79749,1
492.308258,1036.08508,1
492.571472,1034.99866,1
493.1727,1103.76477,1
493.3273,1145.92224,1
493.604767,1067.18713,1
494.21463,1030.94885,1
494.3311,1047.60034,1
494.631439,1034.11157,1
494.793945,1097.60425,1
494.941284,1028.26807,1
495.441681,988.8891,1
495.5485,1045.14014,1
495.588562,1100.41589,1
495.636169,1064.27356,1
495.834625,1072.12378,1
496.129669,1069.65747,1
496.5085,1030.88354,1
496.532043,981.430847,1
496.855164,1063.05786,1
497.387451,1096.28857,1
497.71048,1044.71448,1
497.795715,1036.75671,1
497.822418,1087.39771,1
498.0855,1035.09521,1
498.3049,1030.76978,1
498.3865,1077.15881,1
498.407227,1090.77539,1
498.414429,1004.14563,1
498.416443,1018.86438,1
498.537567,940.79895,1
498.68692,1053.3584,1
498.973877,1063.91418,1
499.075378,997.565063,1
499.153046,1018.702,1
499.494965,1020.71161,1
499.701324,1053.72742,1
499.785828,1050.69189,1
499.8761,1091.3324,1
500.001,1073.24207,1
500.084717,1024.15857,1
500.1857,1078.376,1
500.5982,1022.89429,1
500.95,1055.92041,1
500.962524,1020.97314,1
501.332458,1043.93652,1
501.4581,1013.61072,1
501.502167,1137.08679,1
501.978271,995.9158,1
502.127258,1102.39453,1
502.186157,1028.55835,1
502.221924,1046.57166,1
502.416565,1061.487,1
502.7019,999.464966,1
502.96933,1030.15393,1
503.074371,1140.36194,1
503.328918,958.332947,1
503.369324,1114.602,1
503.573425,1070.418,1
503.576172,982.586731,1
503.576874,1061.14563,1
503.582947,1036.57239,1
503.989227,1047.90344,1
504.254547,1080.48523,1
504.381165,1076.00366,1
504.461761,1030.05823,1
504.615417,1081.24414,1
504.63443,1100.21912,1
504.658051,1090.638,1
504.6805,1023.74896,1
505.19397,991.4551,1
505.24118,978.2219,1
505.311646,1030.92358,1
505.622772,1046.08521,1
505.737518,1041.02478,1
505.76413,1098.13745,1
505.936035,1065.61182,1
506.137756,1070.43311,1
506.395264,989.3772,1
506.4464,1029.9469,1
506.5224,1051.69165,1
506.5831,1035.37964,1
506.857666,991.058167,1
506.942078,1086.22559,1
506.97403,1095.79382,1
507.037048,1098.72766,1
507.680847,1024.74915,1
507.733948,1000.56451,1
507.7655,1095.51929,1
507.799774,968.3124,1
507.8111,1050.56812,1
507.932556,1074.97388,1
508.02063,987.1534,1
508.3389,1074.48669,1
508.4516,1046.169,1
508.6605,1114.75012,1
508.6804,1042.62817,1
508.977325,1026.82458,1
509.2196,1033.95642,1
509.535645,973.56604,1
509.611938,1009.28973,1
509.6284,1090.30615,1
509.634338,1053.77649,1
509.6529,1114.523,1
509.65387,1042.85535,1
509.739746,1076.9989,1
509.7696,1051.19446,1
509.79538,1024.67273,1
509.8607,1054.58691,1
509.87262,1057.39746,1
510.0813,1081.67859,1
510.104584,1072.38818,1
510.243622,1025.25562,1
510.2595,994.3297,1
510.279877,1066.127,1
510.3724,1029.31482,1
510.560242,980.7583,1
510.578461,1059.53613,1
510.651276,1014.32941,1
510.728638,1068.39136,1
510.837463,1062.62646,1
510.917,1086.42188,1
510.975281,1079.7561,1
511.0023,1021.76917,1
511.081726,1053.49207,1
511.094421,1062.02686,1
511.0983,1014.41089,1
511.239746,1059.3551,1
511.2577,1068.33777,1
511.265839,1060.4,1
511.309723,954.3391,1
511.427979,1076.89343,1
511.429474,1063.62427,1
511.431152,1005.99353,1
511.434418,1034.1239,1
511.497559,1036.66785,1
511.5062,1083.71814,1
511.582031,1054.97449,1
511.754761,1055.75525,1
511.895782,1001.43616,1
511.9191,1076.58,1
512.021851,1031.35962,1
512.0339,1022.94562,1
512.068237,1093.22144,1
512.234253,974.670532,1
512.2708,998.667,1
512.305542,1038.84033,1
512.3327,1049.07117,1
512.427734,1075.61438,1
512.466064,1055.94263,1
512.502869,1018.5022,1
512.7284,983.627,1
512.76,1051.38037,1
512.867737,1046.78662,1
512.9633,1096.833,1
512.9965,1037.51282,1
513.126831,1076.65955,1
513.1762,1066.27417,1
513.1818,1065.09546,1
513.2061,1042.99146,1
513.406067,1112.80225,1
513.4638,1013.36957,1
513.555054,1019.56738,1
513.670654,1066.865,1
513.6905,1023.98444,1
513.7844,1079.44055,1
513.8605,1062.87427,1
514.0483,1065.83594,1
514.068848,1080.18762,1
514.0985,1048.08,1
514.164856,998.4529,1
514.258667,1083.92944,1
514.402832,1003.87628,1
514.4067,1054.76672,1
514.414856,998.0171,1
514.4441,1061.86438,1
514.4534,1030.22241,1
514.4723,972.858765,1
514.481934,1014.02466,1
514.503052,1028.98474,1
514.7636,1133.34692,1
514.7889,1108.4104,1
514.948364,1089.62683,1
515.054565,1042.75293,1
515.102234,1072.63464,1
515.1801,1003.43237,1
515.220032,1054.96716,1
515.221863,989.5346,1
515.2411,1097.84778,1
515.30304,964.665039,1
515.3583,1016.33411,1
515.4839,1042.835,1
515.509,986.4651,1
515.5685,1011.50037,1
515.6291,960.7506,1
515.6601,1020.18121,1
515.7952,1043.41174,1
515.8482,1031.37036,1
515.8623,1014.82562,1
515.956238,1008.61841,1
515.9609,1004.55109,1
516.0489,1070.97913,1
516.1045,1056.27051,1
516.2182,986.029053,1
516.2395,1044.17712,1
516.3325,1059.25818,1
516.411,1053.71741,1
516.419434,1099.52454,1
516.4459,1079.66882,1
516.5565,1094.85791,1
516.573547,1037.78577,1
516.5804,1084.25317,1
516.661255,1058.13623,1
516.675,1074.0863,1
516.704,1052.11462,1
516.7185,1047.85913,1
516.8836,1091.395,1
516.929138,1028.1217,1
516.9678,1072.494,1
517.1485,1161.337,1
517.176453,1062.49768,1
517.2468,1033.52563,1
517.3357,1093.63245,1
517.616455,1001.37122,1
517.6178,1022.76038,1
517.6346,1034.219,1
517.6348,1102.88354,1
517.711548,1083.39722,1
517.7734,1071.33374,1
517.8018,1076.97559,1
517.8606,1043.8728,1
517.8991,1093.48828,1
517.9317,1033.59753,1
517.977966,1077.20789,1
518.018433,1067.761,1
518.042664,1105.7019,1
518.08606,1009.599,1
518.0962,981.70874,1
518.129,1033.51074,1
518.147,1033.23633,1
518.1483,1076.27771,1
518.2258,1020.35925,1
518.2546,1011.57275,1
518.3935,1007.18042,1
518.4309,1037.584,1
518.4873,967.48114,1
518.524353,1118.6759,1
518.603149,997.9604,1
518.641541,1005.29187,1
518.7142,1007.75458,1
518.747559,1009.754,1
518.7586,1016.22382,1
518.775635,1038.79,1
518.805664,986.7683,1
518.828064,1026.588,1
518.949341,1021.99353,1
519.0111,1039.23914,1
519.101563,1117.94067,1
519.116638,1019.32733,1
519.199951,1043.18933,1
519.2017,1068.7915,1
519.2276,1032.41516,1
519.2278,1036.59265,1
519.2353,961.14,1
519.3452,1083.73938,1
519.3693,1072.96582,1
519.3718,1010.34412,1
519.377,1035.70984,1
519.4529,1029.54956,1
519.4585,1020.61078,1
519.478638,985.755249,1
519.4905,1046.82532,1
519.5002,1014.73669,1
519.506958,1035.42371,1
519.5231,1049.71948,1
519.5309,1086.06152,1
519.5394,1076.30676,1
519.5423,1071.76843,1
519.5497,1064.88428,1
519.5802,1053.85144,1
519.602051,1046.17969,1
519.607849,1020.72052,1
519.613342,1052.97485,1
519.628052,1031.31726,1
519.6585,1052.09082,1
519.662964,1081.33948,1
519.7159,1063.50879,1
519.7564,1030.538,1
519.795654,1070.087,1
519.804138,1073.53809,1
519.8348,1042.03345,1
519.835632,1020.2276,1
519.9194,1045.97412,1
519.941,979.5422,1
519.948059,1071.99744,1
519.9482,1112.68,1
519.9613,1026.438,1
519.9797,1043.53711,1
520.0475,1001.16663,1
520.0799,1019.6203,1
520.140747,1024.72656,1
520.1701,1125.781,1
520.178,1042.14807,1
520.215149,1031.78906,1
520.2649,1066.42468,1
520.3164,966.954346,1
520.329956,1041.809,1
520.3761,1033.85535,1
520.4374,1036.804,1
520.4552,1072.957,1
520.491333,1042.46118,1
520.4964,1069.1676,1
520.523132,1070.2262,1
520.6818,1074.9104,1
520.761658,1077.67993,1
520.8127,1043.0426,1
520.8359,1098.24426,1
520.8931,1034.3468,1
520.9254,1047.00256,1
520.9682,1029.30933,1
520.971252,1043.42859,1
521.0011,1023.11731,1
521.0095,1046.55017,1
521.016235,1078.979,1
521.028931,1031.68372,1
521.033142,995.3713,1
521.082153,1111.46826,1
521.25415,1007.98096,1
521.2586,1001.53418,1
521.27,1010.07434,1
521.337341,1063.5166,1
521.3378,1060.63708,1
521.386169,1005.69086,1
521.397949,1001.52557,1
521.4245,1008.97357,1
521.50415,1092.45874,1
521.6004,1012.16766,1
521.625854,1052.19458,1
521.6734,1081.00525,1
521.6737,1058.92834,1
521.722839,1047.3418,1
521.7244,1113.93066,1
521.764038,1092.78186,1
521.767151,1077.21948,1
521.81,1056.19592,1
521.8154,1011.57825,1
521.8831,1091.65247,1
521.9472,1101.07227,1
521.9497,1077.07581,1
521.978638,1024.06213,1
522.0042,986.7136,1
522.0117,962.201233,1
522.0199,989.0644,1
522.026733,1077.12769,1
522.0554,1027.71826,1
522.0795,1088.28186,1
522.097351,1015.69666,1
522.111633,1033.66711,1
522.11554,1050.10022,1
522.118652,1115.823,1
522.175842,1085.37854,1
522.2063,1008.1214,1
522.2084,980.9788,1
522.247,1105.7373,1
522.255249,1060.36487,1
