Ch1 Amplitude,Ch2 Amplitude,Cluster
936.4807,858.441345,1
937.7551,815.079956,1
954.2676,953.850159,1
956.4011,850.3295,1
956.939636,885.982,1
957.3263,897.8501,1
958.804749,928.5617,1
958.855469,866.348755,1
961.7292,799.291443,1
962.2904,804.167236,1
962.7276,859.7102,1
962.949036,914.4216,1
962.9508,2308.57764,4
964.229431,923.9427,1
969.2638,893.216736,1
969.4116,946.5834,1
969.421,871.270264,1
969.5597,850.2657,1
970.7601,855.931763,1
970.8605,864.8124,1
971.85144,851.2141,1
972.0273,924.8337,1
973.071655,892.4085,1
974.6414,866.65564,1
974.901367,927.8559,1
974.9765,1299.5127,1
975.2516,836.9347,1
975.8574,907.8867,1
976.08844,899.2907,1
976.304,854.343567,1
977.7794,823.832,1
977.9516,865.016052,1
978.782043,849.100342,1
979.9313,904.6958,1
980.2325,866.084656,1
980.257935,889.1388,1
980.3066,862.86145,1
980.420837,1297.39685,1
981.1808,884.661438,1
981.3433,837.1001,1
981.4773,791.5888,1
981.636963,836.9127,1
981.6865,853.4583,1
981.8057,860.7365,1
981.898132,882.4132,1
981.94574,890.3594,1
981.966736,837.283936,1
981.978,903.7187,1
982.486633,985.8873,1
982.6161,881.765442,1
982.7589,917.5559,1
983.323669,867.01416,1
983.5696,832.0203,1
983.661865,922.8156,1
983.7811,882.975,1
983.790039,901.2164,1
983.796448,947.789734,1
984.2359,849.811646,1
984.35144,2297.1333,4
984.69104,805.3102,1
984.8293,840.749451,1
984.981567,1267.58386,1
985.2428,880.1577,1
985.4952,837.7062,1
985.538635,875.613159,1
985.820251,923.641357,1
986.0841,848.846863,1
986.2535,909.3946,1
986.373657,866.1933,1
986.417053,937.5553,1
986.5665,907.0264,1
986.9721,834.798462,1
987.917664,927.807556,1
987.9692,871.2156,1
988.2487,905.8251,1
988.5286,1381.72021,1
988.6444,803.591,1
988.675964,837.971863,1
988.717346,947.5268,1
988.9548,880.8642,1
988.9654,945.593,1
989.06,808.483337,1
989.520569,849.730957,1
989.561157,866.0075,1
989.682,888.055054,1
989.8896,849.577454,1
990.017639,814.0298,1
990.112854,933.117432,1
990.1432,864.003845,1
990.2578,896.9719,1
990.3202,870.4189,1
990.4624,960.0348,1
990.467,844.5724,1
990.5865,865.2851,1
990.635864,906.5853,1
990.796265,878.774353,1
991.0224,844.6146,1
991.0417,896.754,1
991.6201,805.6681,1
991.728333,830.5728,1
992.2389,878.641968,1
992.303833,1376.60291,1
992.318848,849.0009,1
992.3597,848.46405,1
992.4364,905.3934,1
992.7139,888.309753,1
992.9128,877.932,1
993.0795,865.9635,1
993.162231,900.7292,1
993.2821,859.060669,1
993.3254,865.0052,1
993.3586,888.094238,1
993.424561,900.9899,1
993.4286,852.051147,1
993.52655,908.6655,1
993.755737,894.284851,1
993.807,851.1351,1
993.881531,889.658264,1
993.9536,829.0797,1
993.9758,914.4125,1
993.995361,886.1944,1
994.349243,914.761963,1
994.5788,861.6226,1
994.7771,890.1366,1
994.779663,853.322937,1
994.9306,906.3416,1
995.0241,923.8032,1
995.2151,818.9382,1
995.251038,813.5214,1
995.414063,848.2691,1
995.4424,886.856934,1
995.4768,874.909,1
995.553,899.6777,1
995.6734,874.4157,1
995.7882,859.948669,1
996.1589,794.4147,1
996.3738,893.392456,1
996.400635,833.5069,1
996.72345,863.0094,1
996.823853,873.7808,1
996.8343,858.1895,1
996.8391,900.1431,1
996.953,860.70575,1
996.9658,902.8294,1
997.0206,869.1992,1
997.024963,1356.01184,1
997.216858,895.001953,1
997.2257,907.1061,1
997.234741,1365.66675,1
997.271545,1309.297,1
997.379944,853.1896,1
997.395935,868.8394,1
997.463745,839.7458,1
997.491455,903.518555,1
997.6716,878.5663,1
997.6776,884.076843,1
997.7633,791.5442,1
997.765564,814.1945,1
997.777,836.389343,1
997.820251,815.9099,1
997.895,1273.03162,1
997.8997,861.1532,1
997.983,873.1508,1
998.000366,869.4194,1
998.0378,907.189758,1
998.1669,1377.24707,1
998.2238,941.62915,1
998.237366,1366.19641,1
998.2894,853.6191,1
998.3355,921.415,1
998.381042,872.6554,1
998.495667,900.405945,1
998.5148,839.3849,1
998.5805,926.4642,1
998.770264,877.2131,1
998.83136,854.979,1
999.0133,799.528259,1
999.1011,897.144653,1
999.1177,897.167847,1
999.1486,839.2122,1
999.2825,945.147461,1
999.3417,825.410645,1
999.409363,818.262451,1
999.5577,855.167236,1
999.566162,856.8351,1
999.712341,867.462,1
999.7989,897.102966,1
999.82666,930.0452,1
