Ch1 Amplitude,Ch2 Amplitude,Cluster
464.213074,1075.88428,1
471.097534,948.8067,1
471.2862,964.575745,1
473.7379,1003.53717,1
475.514862,1028.13647,1
475.540253,1024.08679,1
476.132568,970.8988,1
478.8929,1021.65656,1
479.5174,953.789734,1
480.579071,1073.096,1
480.804382,1008.42542,1
481.049347,1056.40955,1
483.713348,1043.52124,1
484.361481,1014.18677,1
485.17804,1055.56128,1
485.689148,1017.35034,1
486.557556,974.9392,1
486.8984,1006.19928,1
487.116,988.3063,1
487.476227,910.564758,1
487.884247,1029.018,1
487.966156,1026.07239,1
488.208923,992.68634,1
488.360168,1032.90857,1
488.499451,1033.146,1
488.9525,953.742432,1
489.1065,1046.95215,1
489.8921,1024.00293,1
489.9012,1046.45288,1
490.53952,1039.00024,1
490.574921,1022.33893,1
490.746735,969.4263,1
490.8499,956.0296,1
491.289734,947.964966,1
491.437042,919.5199,1
491.593445,987.063,1
491.6945,1031.457,1
492.041565,997.213745,1
492.100952,996.2884,1
492.221069,1027.95361,1
492.389832,980.0759,1
492.607849,975.8356,1
492.7404,1082.76819,1
492.936523,985.558838,1
493.108032,1041.03589,1
493.265564,999.646667,1
493.378082,947.5191,1
493.754883,1069.49524,1
493.942047,1079.60608,1
493.966949,999.6785,1
494.1126,977.94574,1
494.21286,1055.2002,1
494.23526,998.519043,1
494.384033,1043.00073,1
494.85376,1029.39172,1
495.14325,1104.94263,1
495.155426,1003.02448,1
495.2608,965.529541,1
495.3105,1068.96582,1
495.5148,894.6547,1
495.88623,1058.83643,1
496.216949,1027.2572,1
496.44,1018.03546,1
496.7616,1016.52051,1
497.580872,979.1853,1
497.6158,1002.91882,1
497.6433,992.4433,1
497.7245,1018.50885,1
497.953278,1005.16968,1
497.996063,971.6135,1
498.0557,1027.95557,1
498.774353,1011.90472,1
498.7962,1058.2782,1
498.816864,1029.06848,1
498.99292,1018.8089,1
499.30127,1081.235,1
499.464142,996.6866,1
499.525482,1069.92188,1
499.620544,1046.20789,1
