Ch1 Amplitude,Ch2 Amplitude,Cluster
1072.27588,937.689148,1
1078.61243,918.1047,1
1083.12915,850.077637,1
1085.572,1007.36853,1
1092.99487,957.2222,1
1093.305,919.1412,1
1093.66248,943.5057,1
1093.73,1029.07874,1
1093.78137,945.5554,1
1094.21436,961.207153,1
1094.26624,1003.10675,1
1094.39832,1012.1344,1
1095.822,899.664063,1
1096.84119,988.4095,1
1098.4187,989.9951,1
1098.42871,989.8804,1
1099.11707,1058.75586,1
1099.79211,1035.62268,1
1099.89783,968.709961,1
1100.20984,1052.61841,1
1100.751,1046.90637,1
1102.66687,1013.60931,1
1103.38367,1036.85535,1
1103.78528,1044.16992,1
1104.00879,970.5497,1
1104.73755,974.2095,1
1105.18445,891.8592,1
1105.20325,1058.38232,1
1105.267,879.0159,1
1105.45276,928.1468,1
1106.51514,890.9932,1
1106.74268,1046.5874,1
1107.6698,867.640259,1
1107.84949,950.6582,1
1108.43884,944.6795,1
1109.17358,1055.38257,1
1109.31946,994.559,1
1109.82458,998.666565,1
1110.65051,984.5073,1
1110.88953,1000.77295,1
1110.907,986.335449,1
1111.10046,951.1145,1
1111.25464,941.680542,1
1111.41187,956.7055,1
1111.51978,1031.65149,1
1113.15942,986.074646,1
1113.67224,999.7689,1
1113.83069,920.6661,1
1114.18286,929.12146,1
1114.4624,963.6281,1
1114.59045,942.2955,1
1115.65479,945.8298,1
1116.0658,913.3324,1
1116.08789,1058.22888,1
1116.207,1000.64966,1
1116.3374,901.4591,1
1116.71436,920.510559,1
1116.8689,973.467651,1
1116.92871,1006.08417,1
1117.29,985.6588,1
1117.42322,969.541565,1
1117.48767,1016.71228,1
1117.602,990.073059,1
1117.88684,990.615,1
1117.953,947.146,1
1118.453,1046.54578,1
1118.535,1079.56787,1
1119.65271,1053.16565,1
1119.879,1030.81653,1
1119.93323,981.755859,1
1120.06458,930.093933,1
1120.14709,1033.877,1
1120.36548,898.3329,1
1120.47693,1018.26953,1
1120.59363,998.615662,1
1121.11743,1051.85474,1
1121.26782,1008.06329,1
1121.52686,1036.88574,1
1121.62781,1003.72675,1
1121.7738,913.044556,1
1121.95935,1045.7168,1
1121.9928,1024.56055,1
1122.0531,1040.40039,1
1122.34973,876.8119,1
1122.35693,882.3433,1
1122.39539,901.7283,1
1122.48987,871.9935,1
1122.50928,943.165955,1
1122.61292,918.5878,1
1122.76306,965.890442,1
1122.80847,1029.2041,1
1122.90625,963.1169,1
1123.28589,1048.07,1
1123.3562,1042.93262,1
1123.42432,991.8874,1
1123.43384,983.316956,1
1123.45093,1005.21204,1
1123.80664,979.5928,1
1123.829,990.7704,1
1123.91516,1003.15765,1
1124.28186,982.9447,1
1124.31458,1018.24414,1
1124.38525,1015.18842,1
1124.55859,947.475952,1
1124.5835,1016.25208,1
1124.63635,973.614441,1
1124.66724,982.983948,1
1124.72363,966.469849,1
1124.822,935.634155,1
1124.87634,973.4595,1
1125.12085,1049.17554,1
1125.41431,1010.85297,1
1125.42676,944.3221,1
1125.4563,1015.86914,1
1126.01465,991.757141,1
1126.2478,1009.54126,1
1126.27783,980.1384,1
1126.413,913.290344,1
1126.64734,970.471558,1
1126.76782,1024.83838,1
1126.82959,946.333862,1
1126.83948,980.9632,1
1126.99951,1002.3175,1
1127.02478,1080.15845,1
1127.08472,953.426453,1
1127.10046,1017.61224,1
1127.11511,953.579651,1
1127.15149,999.061462,1
1127.35046,959.36084,1
1127.585,968.1875,1
1127.80542,972.933655,1
1127.831,916.8369,1
1127.97449,1016.354,1
1128.09167,929.9797,1
1128.10864,1033.54614,1
1128.10974,975.2967,1
1128.20752,953.380249,1
1128.43115,859.9901,1
1128.63708,953.150635,1
1128.752,969.3673,1
1128.82019,918.1048,1
1128.85388,1064.83362,1
1128.93762,1039.60071,1
1128.99243,859.490051,1
1129.22986,1067.08,1
1129.29065,1038.37061,1
1129.35242,936.613037,1
1129.36218,1041.05933,1
1129.41321,1023.30017,1
1129.45715,1105.39258,1
1129.47815,963.170349,1
1129.54517,957.529236,1
1129.68481,894.411133,1
1129.886,1018.39429,1
1129.88843,971.516,1
1130.04456,1009.93213,1
1130.06091,992.993469,1
1130.22437,996.037537,1
1130.26892,1072.68811,1
1130.368,935.134949,1
1130.58154,978.4902,1
1130.61438,971.312256,1
1130.627,1020.72925,1
1130.72021,979.849243,1
1130.84509,948.3951,1
1130.91663,1096.664,1
1130.967,1025.06189,1
1130.99768,933.1701,1
1131.15747,947.0054,1
1131.19873,989.5543,1
1131.253,991.7434,1
1131.49951,969.907837,1
1131.51416,1008.39819,1
1131.56213,931.5651,1
1131.68164,1020.22992,1
1131.69031,1004.62366,1
1131.75488,890.27594,1
1131.77551,1069.34424,1
1131.79639,980.885437,1
1131.85156,1007.63934,1
1131.97986,988.204163,1
1132.01318,967.8896,1
1132.08728,951.135,1
1132.09,909.2249,1
1132.10693,1078.44617,1
1132.23071,894.484,1
1132.267,874.1481,1
1132.42676,953.636047,1
1132.475,947.193542,1
1132.82227,959.9432,1
1132.82727,933.7463,1
1132.92029,914.8313,1
1132.96838,918.272461,1
1133.00574,915.4768,1
1133.20459,906.392639,1
1133.24963,982.6198,1
1133.27246,977.858765,1
1133.38879,950.354,1
1133.43091,990.8251,1
1133.4989,949.2097,1
1133.562,940.3518,1
1133.57983,987.663757,1
1133.63586,947.056335,1
1133.67175,954.0923,1
1133.68152,1055.34827,1
1133.82263,977.930054,1
1133.85547,949.132568,1
1133.8573,979.165649,1
1133.90369,953.553955,1
1133.913,1132.88049,1
1133.96948,950.2283,1
1134.021,985.810242,1
1134.09839,1002.3194,1
1134.16772,962.748,1
1134.16821,1008.59106,1
1134.261,988.9521,1
1134.30188,954.660339,1
1134.41687,957.4781,1
1134.49072,982.799255,1
1134.642,911.055664,1
1134.68823,912.6273,1
1134.71423,1016.97614,1
1134.79712,950.1498,1
1134.9386,981.7786,1
1134.94958,991.45105,1
1135.02148,975.707153,1
1135.06348,965.496338,1
1135.123,974.3101,1
1135.25049,947.2713,1
1135.33362,1007.85608,1
1135.40283,984.322,1
1135.43213,1050.45386,1
1135.45349,965.8878,1
1135.47083,980.4689,1
1135.53784,973.2211,1
1135.545,997.0718,1
1135.58264,1034.12927,1
1135.629,984.1053,1
1135.754,1042.0199,1
1135.88611,1057.48022,1
1135.91492,1068.60107,1
1135.92529,910.6027,1
1135.97937,987.2833,1
1136.02356,1001.86029,1
1136.03809,1017.35229,1
1136.04578,976.146,1
1136.1438,1008.11444,1
1136.1637,1066.6698,1
1136.17053,988.199341,1
1136.197,1005.78754,1
1136.26819,1039.83667,1
1136.29944,921.7624,1
1136.37427,1050.24524,1
1136.38879,1005.9433,1
1136.53516,994.1358,1
1136.54272,940.1043,1
1136.589,934.207336,1
1136.73071,964.259949,1
1136.73315,989.8185,1
1136.79663,1031.37744,1
1136.954,954.483459,1
1136.96143,988.3663,1
1137.0238,955.157349,1
1137.14172,975.5003,1
1137.14832,967.4463,1
1137.19,1008.82019,1
1137.19226,982.6268,1
1137.4978,928.1408,1
1137.70056,891.537231,1
1137.722,856.862366,1
1137.98511,985.0363,1
1137.99353,1027.85742,1
1138.0448,982.0521,1
1138.06519,1055.92249,1
1138.19507,926.41095,1
1138.22693,985.230347,1
1138.27515,976.799,1
1138.336,1004.71924,1
1138.36548,921.007446,1
1138.37878,940.105164,1
1138.388,955.937134,1
1138.41028,941.9236,1
1138.45862,1018.3504,1
1138.45923,962.2708,1
1138.47119,1035.90271,1
1138.55945,947.565063,1
1138.56616,1011.43469,1
1138.62659,947.8786,1
1138.85742,937.5337,1
1138.95215,851.662964,1
1138.99036,1034.79175,1
1139.00122,991.313965,1
1139.029,943.4221,1
1139.20654,1041.61218,1
1139.29089,930.403,1
1139.34143,991.7513,1
1139.43945,1084.5835,1
1139.51379,967.0184,1
1139.54736,937.031433,1
1139.54919,1022.6134,1
