Ch1 Amplitude,Ch2 Amplitude,Cluster
898.0493,1013.81573,1
915.2938,1046.89612,1
917.558838,999.97,1
917.6854,1018.43457,1
920.699646,1174.58386,1
925.668335,980.3338,1
929.541,1040.81091,1
934.4519,1008.92841,1
943.8925,905.9613,1
944.326,1083.59888,1
944.3282,1161.52026,1
945.2865,961.7174,1
949.0421,991.524536,1
949.530457,995.8814,1
950.4344,1031.918,1
951.1614,1092.88086,1
952.232056,1033.5011,1
952.9332,1201.13464,1
953.197144,1020.76733,1
953.5358,1057.84155,1
954.724854,1018.17657,1
955.089355,1036.89258,1
955.7879,1036.37781,1
956.2611,1432.57825,1
956.266663,1112.17432,1
956.5905,1147.7655,1
956.8229,1022.39984,1
957.3128,1161.33069,1
957.5694,1007.67816,1
957.7753,1124.98242,1
957.864258,1020.13281,1
957.8707,1106.36377,1
958.418152,1154.05029,1
958.4878,1009.53,1
958.5883,1025.01965,1
958.7182,1052.24011,1
959.0759,1084.23743,1
959.8783,1166.30847,1
959.951538,1095.54578,1
959.983948,1045.43,1
960.3016,1113.09644,1
960.839,1118.28247,1
961.0213,1021.62585,1
961.856,1035.298,1
961.8733,1058.49573,1
962.258545,1150.65808,1
962.8504,1116.38416,1
962.8584,1160.94678,1
963.1087,937.354553,1
964.0968,1112.69922,1
964.5778,999.2754,1
964.5913,1107.15417,1
964.7909,1116.675,1
965.0099,1052.84778,1
965.059753,1094.19324,1
965.4978,1112.0647,1
965.6682,1124.4519,1
966.2235,1207.43384,1
966.62,1057.77258,1
966.677856,1117.94824,1
966.965942,1164.79456,1
967.411438,1039.82117,1
967.4398,1049.7417,1
967.9274,1083.89441,1
968.241,1050.17908,1
968.257568,1124.9574,1
968.355652,1087.98645,1
968.394958,1132.5061,1
968.4263,1046.08008,1
968.653,1089.11572,1
968.7014,1053.976,1
968.747253,1042.04211,1
968.7792,1123.06555,1
968.84,1140.53076,1
968.911743,1018.59515,1
969.0527,1382.42712,1
969.153,1046.21387,1
969.306946,1139.50586,1
969.5368,1118.93286,1
969.9972,986.875366,1
970.416138,1073.60315,1
970.4203,1037.08594,1
970.5436,1116.41431,1
970.6994,1034.224,1
970.787,1170.071,1
971.3853,1122.33118,1
971.7455,1128.21741,1
971.8869,1025.53833,1
972.037537,1077.63489,1
972.0942,1039.887,1
972.1469,966.8518,1
972.2271,1303.04163,1
972.711243,1052.91907,1
972.845154,1095.04016,1
972.874451,1140.61975,1
973.1076,1174.02966,1
973.4777,969.385742,1
973.5476,1125.78,1
973.773132,1105.35,1
974.371155,1113.27209,1
974.459534,1041.34851,1
974.6331,1126.55139,1
974.7119,1165.33655,1
974.7483,1114.19031,1
974.8683,1077.63428,1
974.8827,1080.20178,1
975.0453,1087.11572,1
975.152466,1052.13062,1
975.254944,1083.98376,1
975.381165,1002.087,1
975.7901,1005.6026,1
975.849,1218.83691,1
975.9498,1060.56885,1
976.346252,1120.82813,1
976.403748,1087.46777,1
976.4216,1121.49561,1
976.5404,1043.82471,1
976.6487,1154.54529,1
976.6878,1143.83081,1
976.690552,1128.72009,1
976.800232,1077.04688,1
976.802063,1118.40149,1
976.9007,1108.81763,1
977.199951,1418.26929,1
977.471436,1070.24243,1
977.7812,1055.33179,1
977.90564,990.59906,1
977.9777,1039.97522,1
978.114868,1002.74805,1
978.1515,977.803467,1
978.2066,998.4926,1
978.299,1109.34253,1
978.537048,1006.29004,1
978.741,1038.5061,1
978.7747,1047.411,1
978.8247,999.118347,1
979.2129,1109.06555,1
979.2961,1117.55847,1
979.486,990.7896,1
979.4964,1040.84717,1
979.529663,1078.449,1
979.559143,1165.771,1
979.6496,1106.77576,1
979.8061,1159.84314,1
979.8229,1044.48792,1
979.942566,1174.86328,1
