Ch1 Amplitude,Ch2 Amplitude,Cluster
811.087158,1099.47668,1
813.9486,1097.83777,1
816.655945,1107.33777,1
819.962952,1073.33533,1
820.5247,1079.079,1
820.572144,1109.81628,1
825.9793,1041.98877,1
829.524,1087.78064,1
830.162354,1145.23535,1
831.464539,1081.78748,1
832.383545,1091.2262,1
832.398132,1078.95129,1
833.06134,1100.17029,1
833.364441,1032.12842,1
835.2643,1199.69055,1
836.8579,1062.74133,1
836.971436,1053.47131,1
837.847656,1062.02637,1
838.267761,1017.78009,1
838.9691,1127.871,1
838.9847,1124.45959,1
839.690735,1139.31165,1
840.3826,1135.9021,1
840.5087,1125.87488,1
840.779053,1092.08289,1
841.0055,1067.86047,1
841.1226,1028.7135,1
841.155762,1133.69568,1
842.339844,1073.76514,1
842.6333,1105.05164,1
842.638733,1024.22937,1
843.179565,1082.50684,1
843.9546,1086.55933,1
844.2525,1086.46326,1
844.384949,1041.59509,1
844.9926,932.952454,1
845.1639,1018.45837,1
845.724548,962.9489,1
845.8389,1134.80359,1
845.8689,1100.79175,1
846.7468,1103.8656,1
847.4396,1102.34192,1
847.87854,1139.61621,1
848.099854,1085.45947,1
848.5199,1071.86536,1
848.6142,1102.32849,1
848.7973,1047.65,1
848.9701,1099.61133,1
849.086731,1076.52637,1
849.188232,1082.63232,1
849.191467,1162.54309,1
849.233765,976.0141,1
849.5819,1083.15234,1
849.683655,1079.98083,1
850.3535,1007.822,1
850.5093,1065.76257,1
850.6549,1093.37146,1
851.16,1089.3512,1
851.2501,1112.20117,1
851.2821,1118.2981,1
851.29126,1186.04651,1
851.398743,1157.08777,1
851.448669,1141.21606,1
852.1018,1085.26855,1
852.1151,1040.99548,1
852.426331,1110.15393,1
852.5138,1143.43311,1
852.722168,1123.71375,1
853.6922,1090.95825,1
853.7636,1085.1698,1
853.864563,1152.77673,1
854.025757,1074.28162,1
854.214,1144.25964,1
854.3674,1112.78564,1
854.4127,1097.43567,1
854.6078,1179.69531,1
854.724365,1087.19617,1
854.756958,1095.86719,1
854.9015,1091.64514,1
855.130066,1172.81689,1
855.168335,1161.764,1
855.543152,1110.31677,1
855.55,1121.91931,1
855.7754,1027.45349,1
855.904358,1046.84253,1
855.9293,1171.0708,1
855.966553,1081.47144,1
856.010254,1101.41711,1
856.113,1085.25366,1
856.1484,1130.29456,1
856.321,1103.36133,1
856.379639,1114.38281,1
856.3805,1061.08948,1
856.4019,1104.39111,1
856.4483,1088.08289,1
856.6017,1118.12048,1
856.627563,1131.53027,1
856.638733,1113.34,1
856.65686,1197.7157,1
856.709167,960.310669,1
856.7326,1044.31433,1
856.848145,1147.49854,1
856.9052,987.248535,1
856.9428,1035.5343,1
857.0578,1151.999,1
857.2331,1093.68616,1
857.252563,1072.518,1
857.357361,1077.20959,1
