Ch1 Amplitude,Ch2 Amplitude,Cluster
913.334534,1036.64758,1
915.7717,1019.66479,1
921.866943,1096.07349,1
922.1645,1056.04724,1
924.5342,1017.06122,1
929.465637,941.7058,1
936.2556,987.9813,1
937.390259,1126.49451,1
939.7559,1135.31775,1
940.1263,1125.01575,1
942.5365,1027.28162,1
947.282,1094.47717,1
948.9112,974.8421,1
951.283447,1081.22156,1
951.4168,1070.69519,1
951.685059,1027.97693,1
952.0686,1228.23474,1
952.48175,1030.40051,1
952.899963,1062.81763,1
953.7561,1121.14758,1
954.192261,1155.22925,1
955.426147,967.5818,1
955.5214,1043.94861,1
955.530762,912.7682,1
957.1971,1091.15479,1
957.418762,1031.723,1
957.7405,1016.30005,1
958.2034,1124.34827,1
959.4428,960.9671,1
959.649536,1213.45886,1
959.7032,1051.49133,1
960.4218,1092.12488,1
961.175537,1045.98975,1
962.032837,1114.915,1
962.0564,984.991,1
962.7221,1107.79553,1
963.128662,1092.30029,1
963.4371,1028.66943,1
963.6303,1103.52319,1
964.3264,1036.2865,1
964.762756,1083.57959,1
964.9734,1018.29004,1
964.9811,1016.69281,1
966.0707,1038.77942,1
966.353,1197.06409,1
966.5892,1082.57458,1
967.1401,979.9082,1
967.1574,1130.247,1
967.2204,1169.67566,1
967.2925,1061.95776,1
967.4212,1106.31958,1
967.7167,1036.7533,1
968.3606,1126.89709,1
968.476135,1217.76978,1
968.9219,1115.72363,1
969.4192,1131.26611,1
970.61615,1060.42834,1
971.1741,1140.30627,1
971.183655,999.849365,1
971.4891,1031.55713,1
972.2187,1150.74219,1
972.2789,1052.36621,1
972.780762,968.363037,1
972.8868,1116.54419,1
973.30835,1043.43408,1
973.3528,1108.70752,1
973.5,1075.82275,1
973.539734,1075.89209,1
973.6884,1109.167,1
973.8788,1150.95,1
974.040466,996.442444,1
974.3564,1019.46625,1
975.0917,1066.92114,1
975.158936,1059.24048,1
975.2473,1126.48767,1
975.8711,1165.35376,1
