Ch1 Amplitude,Ch2 Amplitude,Cluster
1060.46936,957.5341,1
1066.954,862.686157,1
1082.21851,1008.01666,1
1088.14429,1034.66248,1
1089.27014,1034.798,1
1094.26331,931.8912,1
1094.37183,1007.66852,1
1097.92371,962.9519,1
1099.2522,894.979858,1
1100.39,887.1966,1
1100.93433,946.5592,1
1101.54517,925.3696,1
1101.91846,946.5705,1
1102.07568,1026.01782,1
1103.4198,1007.63708,1
1103.702,985.89386,1
1104.14954,983.9949,1
1106.307,1031.95667,1
1106.86621,1018.12695,1
1107.98938,987.0836,1
1108.07117,887.6395,1
1108.1571,991.703552,1
1108.159,942.7323,1
1108.46216,904.843262,1
1108.813,985.2563,1
1108.87549,926.412,1
1109.12537,960.70105,1
1109.2854,961.2168,1
1109.66284,1012.07843,1
1109.94556,968.419739,1
1109.96167,1027.14746,1
1110.37415,1050.98438,1
1110.78,947.1308,1
1111.02954,954.1975,1
1111.03748,932.9048,1
1111.4314,993.8038,1
1111.7793,967.269165,1
1112.02319,986.205566,1
1113.00916,979.9977,1
1113.28528,985.014038,1
1113.821,976.5589,1
1114.028,994.4132,1
1114.08374,940.4932,1
1114.14856,949.215759,1
1114.23267,987.9388,1
1114.3092,953.8022,1
1114.69373,1005.78766,1
1114.92139,968.279541,1
1115.11853,991.2004,1
1115.48877,922.587341,1
1115.49243,921.412,1
1115.5,1041.88513,1
1115.7428,967.7673,1
1116.1416,947.5977,1
1116.26807,960.287964,1
1116.52063,938.1633,1
1117.29358,972.561157,1
1117.31372,899.64325,1
1117.6272,967.122437,1
1118.43286,989.394531,1
1118.44751,866.9356,1
1118.66418,997.366943,1
1118.77661,889.7644,1
1118.83264,916.040955,1
1118.86865,1028.88184,1
1119.0647,907.6584,1
1119.14539,933.683655,1
1119.25037,996.798157,1
1119.31311,959.092163,1
1119.81519,868.5057,1
1119.93188,922.2424,1
1120.08838,945.477,1
1120.38354,908.1743,1
1120.40991,997.3988,1
1120.58936,984.8672,1
1120.65051,994.517639,1
1121.1322,925.9702,1
1121.23071,1059.68726,1
1121.25964,938.4702,1
1121.395,958.0364,1
1121.76013,1060.16907,1
1121.90662,1011.95587,1
1122.04321,891.947266,1
1122.25562,975.700562,1
1122.30457,1038.735,1
1122.504,900.722534,1
1122.6615,1002.95728,1
1122.78052,899.1703,1
1122.85352,977.5097,1
1122.88245,979.284363,1
1123.06775,859.0859,1
1123.29333,889.8404,1
1123.38806,931.676453,1
1123.639,958.127747,1
1123.6991,969.60144,1
1123.82971,892.1225,1
1123.98547,996.83,1
1124.00818,1020.54395,1
1124.24231,892.734558,1
1124.25854,1031.88879,1
1124.44739,1068.46851,1
1124.45984,897.217834,1
1124.60217,984.949341,1
1124.78345,1033.04053,1
1124.789,1002.78772,1
1124.99084,874.542358,1
1125.20276,909.1416,1
1125.38867,922.68634,1
1125.41418,953.722656,1
1125.44824,944.307861,1
1125.62891,1014.89178,1
1125.64087,950.3285,1
1125.77039,922.236145,1
1125.78076,938.827,1
1125.847,897.6222,1
1125.92163,895.37384,1
1126.03687,881.8271,1
1126.06238,1063.76392,1
1126.36121,959.654358,1
1126.40967,997.681458,1
1126.46338,957.376,1
1126.47729,933.781067,1
1126.52881,995.17926,1
1126.543,1003.95514,1
1126.93738,917.045654,1
1126.98328,913.902649,1
1127.08521,1000.90582,1
1127.25378,1049.47961,1
1127.378,997.1609,1
1127.54089,940.6291,1
1127.57849,922.1563,1
1127.59863,934.86676,1
1127.78674,1002.33868,1
1127.85925,957.916748,1
1127.88269,904.625244,1
1127.93616,993.884949,1
1128.00928,965.2872,1
1128.05823,970.1281,1
1128.16064,1071.13806,1
1128.18,917.926147,1
1128.1897,936.0706,1
1128.42554,922.9913,1
1128.51575,1001.30682,1
1128.56458,910.773438,1
1128.75415,965.6343,1
1128.82532,931.9832,1
1128.857,1002.69293,1
1129.01147,986.325745,1
1129.02991,1017.37292,1
1129.15747,958.4396,1
1129.21814,1007.485,1
1129.25537,947.853,1
1129.301,1037.85083,1
1129.49084,1044.2207,1
1129.62146,939.4872,1
1129.677,877.5278,1
1129.82886,964.1949,1
1129.99548,970.9027,1
1130.05481,973.2832,1
1130.16235,875.6471,1
1130.17017,915.1424,1
1130.32922,984.8799,1
1130.35022,1049.19922,1
1130.35815,898.190552,1
1130.41907,901.612,1
1130.55945,1008.63953,1
1130.62378,977.7381,1
1130.91528,979.2423,1
1131.08984,976.183533,1
1131.1145,1056.64917,1
1131.142,1041.52991,1
1131.18591,939.8601,1
1131.23364,954.759766,1
1131.285,955.5181,1
1131.38232,1006.2193,1
1131.387,922.8542,1
1131.44983,936.4992,1
1131.52234,1024.9187,1
1131.56433,960.7678,1
1131.61438,968.270569,1
1131.91907,986.482361,1
1131.99292,959.528,1
1132.00452,932.5112,1
1132.14856,945.544,1
1132.22314,991.0921,1
1132.24133,987.25354,1
1132.27,924.2752,1
1132.4469,984.961853,1
1132.4635,957.6977,1
1132.58289,933.2659,1
1132.70508,998.3463,1
1132.70789,913.165466,1
1132.70874,954.1935,1
1132.71,852.557434,1
1132.72314,979.1511,1
1132.83521,1015.1369,1
1132.92407,1030.65784,1
1132.93811,1000.35645,1
1132.989,986.852661,1
1133.06018,972.668762,1
1133.1438,976.522949,1
1133.165,997.9598,1
1133.17749,886.7159,1
1133.4353,910.958252,1
1133.58545,921.4935,1
1133.7981,884.172668,1
1133.80042,969.3025,1
1133.8197,992.279541,1
1133.83789,1007.21521,1
1133.86792,1045.36292,1
1133.86951,973.7127,1
1133.88367,868.674561,1
1133.91345,957.839966,1
1134.15759,992.6189,1
1134.17273,913.0643,1
1134.241,1041.64124,1
1134.36438,955.747131,1
1134.41235,929.9585,1
1134.47888,988.773132,1
1134.4928,1012.21509,1
1134.56165,960.358948,1
1134.56458,952.3946,1
1134.57336,1006.16412,1
1134.654,879.7896,1
1134.65442,948.882141,1
