Ch1 Amplitude,Ch2 Amplitude,Cluster
1115.00647,879.322449,1
1133.83789,1012.00311,1
1135.29578,910.834045,1
1143.6499,879.4816,1
1144.79248,986.875366,1
1151.78979,965.729858,1
1155.06482,885.1742,1
1156.59973,1036.129,1
1156.97852,1002.26727,1
1157.18213,941.3431,1
1159.902,1051.19043,1
1161.79614,906.567261,1
1163.18152,880.1525,1
1165.39844,1004.11884,1
1165.56946,1108.499,1
1166.06238,943.3731,1
1166.797,976.4573,1
1167.46228,916.6293,1
1168.437,951.0687,1
1169.88733,1037.57117,1
1170.54138,910.354,1
1170.708,1000.11658,1
1170.71948,909.2296,1
1171.29968,1021.29578,1
1171.53613,994.777649,1
1172.22192,976.971069,1
1172.62439,958.966064,1
1172.85547,1058.59607,1
1172.90063,973.734253,1
1173.9447,1002.82819,1
1174.23035,1026.29675,1
1175.62988,1024.62048,1
1175.99609,1073.30249,1
1176.44739,1041.56873,1
1176.77393,937.3682,1
1177.28772,992.4238,1
1177.95618,1008.69287,1
1177.99414,1040.78943,1
1178.4071,946.124939,1
1178.66589,1040.71338,1
1178.75085,1053.47437,1
1178.97986,1041.256,1
1179.062,1067.1344,1
1179.97632,923.7936,1
1180.29883,1020.38934,1
1180.49048,1066.89148,1
1181.08459,924.947937,1
1181.15845,1018.37354,1
1181.36536,953.7361,1
1181.41748,974.770447,1
1181.43945,1060.51306,1
1182.37073,993.372742,1
1182.82349,989.367249,1
1183.21008,1023.602,1
1183.78308,901.369141,1
1184.144,1023.01752,1
1184.469,1006.92877,1
1184.62634,1038.53467,1
1184.67456,938.513733,1
1184.67834,990.596,1
1184.94238,966.275635,1
1185.1825,990.2474,1
1185.78711,906.595337,1
1185.90979,1064.55908,1
1186.74341,962.263367,1
1186.85767,938.195862,1
1187.26746,949.314,1
1187.46436,962.0316,1
1187.64746,988.3932,1
1187.65759,989.1643,1
1187.72583,988.8786,1
1188.09,1023.05554,1
1188.31921,973.7876,1
1188.4762,1019.13171,1
1188.64856,1001.167,1
1188.95593,1004.61438,1
1188.99158,955.2718,1
1189.23486,1004.56,1
1189.44836,1098.69409,1
1189.49683,1015.60437,1
1189.498,1027.38171,1
1189.50024,989.6361,1
1189.53369,946.1705,1
1189.56238,922.7045,1
1189.635,1017.14789,1
1189.95,1045.36462,1
1190.01721,1007.44,1
1190.12476,947.4545,1
1190.41321,1042.89551,1
1190.51965,971.351257,1
1190.82849,1012.52087,1
1191.04834,902.5279,1
1191.09509,986.9037,1
1191.102,1086.88708,1
1191.12634,973.602356,1
1191.24329,1002.79755,1
1191.35193,999.05304,1
1191.76025,925.186,1
1191.76648,859.4536,1
1191.775,979.895142,1
1191.78223,1023.60645,1
1191.95642,977.6828,1
1192.19189,1083.98743,1
1192.21045,1027.36047,1
1192.22791,1030.58813,1
1192.56079,1000.14014,1
1192.58057,1043.87183,1
1192.60144,1045.412,1
1192.61938,973.6689,1
1192.63916,976.450867,1
1192.66833,1024.2981,1
1192.7655,901.5887,1
1192.77954,989.10614,1
1192.89551,907.3024,1
1193.02783,985.733765,1
1193.25757,1038.249,1
1193.48865,1025.663,1
1193.68152,980.918945,1
1193.92151,963.322937,1
1193.92639,971.0828,1
1194.0199,865.664856,1
1194.149,972.2573,1
1194.22656,927.9688,1
1194.2323,845.770447,1
1194.284,1005.20587,1
1194.306,1072.58313,1
1194.32788,1044.14136,1
1194.43713,977.494263,1
1194.48547,972.5836,1
1194.515,949.3559,1
1194.60083,1025.25159,1
1194.60742,1034.32068,1
1194.65735,1114.15,1
1194.72363,1028.54639,1
1194.80054,927.674,1
1194.802,984.565735,1
1194.87866,1047.21411,1
1194.95752,989.90564,1
1195.01221,1034.30481,1
1195.03467,1071.17322,1
1195.04993,934.6225,1
1195.07715,970.7935,1
1195.19971,998.668,1
1195.56238,988.946533,1
1195.57275,967.8908,1
1195.638,1046.698,1
1195.68518,1067.67944,1
1195.97327,871.403748,1
1195.99072,1019.04132,1
1196.05237,1006.48303,1
1196.1554,992.8498,1
1196.175,1013.29022,1
1196.20349,1015.74231,1
1196.25354,1016.12915,1
1196.26978,834.8601,1
1196.29517,986.9127,1
1196.4707,990.100159,1
1196.49268,1041.07239,1
1196.63574,1004.45074,1
1196.78186,945.7387,1
1196.85767,968.0164,1
1196.873,943.134,1
1196.90881,1019.28143,1
1196.94128,1046.12927,1
1197.047,925.6012,1
1197.07947,1033.42883,1
1197.21777,1015.90747,1
1197.38013,1105.49622,1
1197.3844,1051.60559,1
1197.44531,991.9904,1
1197.4657,1000.33588,1
1197.59033,1015.72351,1
1197.60681,966.0559,1
1197.64441,861.9522,1
1197.67212,938.2846,1
1197.70667,975.2056,1
1197.70923,919.277649,1
1197.84741,873.4024,1
1197.87061,985.2137,1
1198.01514,1063.36853,1
1198.01978,1056.682,1
1198.0343,872.496338,1
1198.19543,949.3267,1
1198.28564,968.0813,1
1198.30493,1064.13806,1
1198.45886,957.846558,1
1198.46008,944.6963,1
1198.51514,982.3726,1
1198.53687,991.055237,1
1198.55627,1059.88379,1
1198.63281,1005.93,1
1198.76135,1034.84277,1
1198.91431,985.7838,1
1198.9209,1015.53247,1
1199.0061,955.7122,1
1199.03137,1008.87195,1
1199.11035,974.778931,1
1199.151,1027.48413,1
1199.42834,1082.1571,1
1199.72876,980.777649,1
1199.75891,1018.15375,1
1199.87207,946.4023,1
1199.89758,976.516663,1
1199.98755,988.6322,1
1199.99475,955.489746,1
1200.01489,947.2116,1
1200.08264,977.4637,1
1200.09314,1017.05365,1
1200.10168,960.4534,1
1200.1106,979.4303,1
1200.12549,1019.60803,1
1200.149,960.298645,1
1200.16614,987.727356,1
1200.16846,935.2335,1
1200.243,977.707153,1
1200.25012,890.7454,1
1200.30322,1026.30432,1
1200.47559,984.3499,1
1200.59021,986.315735,1
1200.61035,967.515869,1
1200.6698,1002.05682,1
1200.7146,914.8831,1
1200.73279,962.8561,1
1200.83313,976.467651,1
1200.94714,1005.07971,1
1200.95288,1003.30121,1
1200.95422,978.2223,1
1201.01611,886.7649,1
1201.03369,1039.8147,1
1201.04651,989.8345,1
1201.06628,1012.14661,1
1201.20313,985.5298,1
1201.2356,989.7615,1
1201.29126,1042.04822,1
1201.3927,990.392761,1
1201.57,1061.4906,1
1201.58911,1028.04114,1
1201.66187,1036.28186,1
1201.68958,952.5299,1
1201.77869,1007.71338,1
1201.83838,991.8978,1
1201.862,950.6682,1
1201.864,932.031,1
1201.86523,910.495056,1
1201.88452,993.215,1
1201.89819,992.569153,1
1201.98877,944.7733,1
1202.05872,995.828857,1
1202.09668,988.001465,1
1202.29321,1028.11279,1
1202.36755,979.7955,1
1202.44971,972.8419,1
1202.498,976.211,1
1202.50574,933.2101,1
1202.63135,956.7465,1
1202.67737,999.637634,1
1202.68042,973.6206,1
1202.85608,1046.46558,1
1202.90417,972.4967,1
1202.91443,987.1581,1
1203.04614,1000.78223,1
1203.07849,1048.4939,1
1203.08936,1003.86584,1
1203.11743,1014.56964,1
1203.17029,944.5148,1
1203.18359,992.567749,1
1203.28748,959.7013,1
1203.294,1035.94043,1
1203.29858,994.142151,1
1203.36572,984.5469,1
1203.42163,1005.13135,1
1203.49927,981.5165,1
1203.52869,1007.20605,1
1203.53723,925.171265,1
1203.56885,977.0488,1
1203.66162,974.789551,1
1203.973,1002.57544,1
1204.03748,975.2414,1
1204.13171,1083.757,1
1204.17432,984.2246,1
1204.219,1046.65942,1
1204.24231,1004.47345,1
1204.29468,907.4065,1
1204.324,955.32666,1
1204.35974,888.022461,1
1204.3844,1038.23987,1
1204.42175,995.233765,1
1204.53662,907.711,1
1204.57507,1009.66656,1
1204.7262,1045.477,1
1204.75354,943.3503,1
1204.88391,954.618958,1
1204.96765,979.097351,1
1204.99048,1029.19409,1
1204.99487,950.692749,1
1205.04419,1018.38605,1
1205.06274,1002.45331,1
1205.06653,1004.63788,1
1205.12866,926.6305,1
1205.12939,973.5117,1
1205.15,1016.91522,1
1205.15417,1104.94934,1
1205.21118,978.0082,1
1205.219,949.2924,1
1205.313,972.8075,1
1205.43616,992.0758,1
1205.483,1060.26575,1
1205.49561,971.269531,1
1205.5199,1057.28455,1
1205.53418,989.8941,1
1205.54041,1033.44153,1
