Ch1 Amplitude,Ch2 Amplitude,Cluster
1053.3042,839.434448,1
1055.53088,1038.92126,1
1069.52686,973.7777,1
1077.67908,815.862549,1
1086.56812,961.9066,1
1091.00134,913.363,1
1092.23535,1021.34265,1
1095.49268,977.917358,1
1095.635,995.3855,1
1098.80176,947.5367,1
1098.93933,944.273438,1
1099.74768,926.8353,1
1110.41138,931.4022,1
1113.87109,994.079651,1
1116.328,1045.0752,1
1116.59729,891.324951,1
1116.687,859.549255,1
1118.86243,920.795349,1
1119.22778,790.5783,1
1119.694,893.219666,1
1122.973,918.1554,1
1123.36414,1054.14075,1
1124.8689,1046.48694,1
1125.25024,929.151367,1
1126.86536,985.7473,1
1129.30359,887.8932,1
1131.584,929.5162,1
1132.86914,883.265259,1
1132.99341,869.998657,1
1133.8208,880.559265,1
1134.46973,1078.17273,1
1135.29468,1044.39844,1
1135.53113,1056.73279,1
1135.8031,853.835938,1
1135.91528,868.8046,1
1136.46521,1026.08093,1
1137.75574,1011.36969,1
1138.567,1087.65784,1
1138.74207,1093.63574,1
1139.72266,892.8456,1
1139.75256,934.881042,1
1139.84265,1063.20691,1
1141.44983,1021.62952,1
1141.51257,992.1388,1
1141.78638,1016.80084,1
1142.57751,1091.34436,1
1143.02515,1003.70044,1
1144.09216,1059.56628,1
1144.8717,1010.23096,1
1144.88965,994.3872,1
1145.43323,983.1577,1
1145.45862,1049.651,1
1145.57214,977.5245,1
1145.888,1055.16626,1
1145.943,1026.02625,1
1146.14063,1056.16833,1
1146.50464,1089.76929,1
1146.60242,1052.50354,1
1146.78149,966.259338,1
1147.04382,935.7918,1
1147.62036,1078.23364,1
1148.462,1093.59326,1
1149.0575,999.276855,1
1150.41565,868.45,1
1150.45178,849.0136,1
1151.00842,979.6396,1
1151.2334,1048.7821,1
1151.67371,1046.81421,1
1152.536,972.4247,1
1152.76453,1043.39478,1
1152.95349,1026.59766,1
1153.0271,1141.848,1
1153.06689,964.9186,1
1153.5647,999.7272,1
1154.34253,1031.92676,1
1154.97363,901.234,1
1155.26636,1031.345,1
1155.36731,938.6791,1
1155.44373,1038.0697,1
1155.49084,1111.98523,1
1155.85828,1024.95349,1
1155.987,960.8756,1
1156.02625,1032.72546,1
1156.07617,1028.74292,1
1156.10217,1044.51184,1
1156.17493,1012.50586,1
1156.316,1023.40222,1
1156.41113,1060.93726,1
1156.84961,988.2709,1
1156.95642,1003.58813,1
1157.33765,958.0097,1
1157.3468,998.5002,1
1157.66968,966.8591,1
1157.69885,1038.96606,1
1157.69946,1001.8952,1
1157.81287,1036.87378,1
1158.00342,1052.98572,1
1158.00391,1047.58167,1
1158.01746,1043.85278,1
1158.31543,932.6189,1
1159.043,1063.58972,1
1159.3822,1052.28784,1
1159.56641,997.158447,1
1159.94507,1068.366,1
1159.98535,928.8366,1
1160.171,984.939636,1
1160.21716,1078.54517,1
1160.44055,1021.13794,1
1160.5575,919.823,1
1160.93,1030.955,1
1160.93286,1026.32532,1
1161.37744,1143.32227,1
1161.47168,1005.05804,1
1161.51929,1061.23779,1
1161.6803,940.237549,1
1161.79126,1023.57471,1
1161.86414,975.4352,1
1162.08313,1034.76392,1
1162.24622,931.4324,1
1162.25928,1047.613,1
1162.32642,1133.77673,1
1162.42163,969.4829,1
1162.45227,1066.025,1
1162.7782,1040.54724,1
1163.23071,993.930847,1
1163.24744,1004.00385,1
1163.3877,1100.00488,1
1163.46143,1014.66931,1
1163.51221,990.9622,1
1164.071,993.174438,1
1164.252,1083.93066,1
1164.55615,1048.35852,1
1164.5885,1070.41992,1
1164.79565,1058.26306,1
1164.834,1024.39355,1
1164.91858,989.732849,1
1164.95618,1087.50867,1
1165.1283,1184.0564,1
1165.41882,932.2508,1
1165.44946,1075.09729,1
1165.47058,991.1287,1
1165.65479,1045.0249,1
1165.81287,930.207947,1
1166.18872,1060.37256,1
1166.50977,1049.71252,1
1166.64685,1065.99011,1
1167.21814,1060.06506,1
1167.21851,1117.32654,1
1167.21924,1099.73267,1
1167.47937,1034.44775,1
1167.49976,1021.68378,1
1167.51624,1051.82373,1
1167.54553,894.7243,1
1167.62329,996.24,1
1168.08508,1044.464,1
1168.199,1006.18365,1
1168.24207,993.671448,1
1168.41931,1017.34314,1
1168.44421,1073.43018,1
