Ch1 Amplitude,Ch2 Amplitude,Cluster
482.5098,900.718933,1
501.2815,898.445435,1
503.496155,1055.19,1
506.364258,921.165955,1
509.0745,906.0201,1
511.719818,1050.05212,1
514.165161,1072.07092,1
514.4658,1045.54346,1
514.8158,1031.5968,1
515.065369,992.425842,1
515.3547,1025.50281,1
515.4861,1020.20605,1
515.5679,1033.81714,1
515.773743,1102.51355,1
515.8028,1012.994,1
516.8415,963.7927,1
517.6333,1073.03748,1
518.121643,1088.36792,1
518.8729,969.5523,1
518.9249,1018.33453,1
519.002,1051.05872,1
519.4499,1054.65674,1
520.0556,1046.822,1
520.9118,1052.26416,1
520.974548,1047.1665,1
521.1614,1062.41614,1
522.7302,1017.9975,1
522.7572,1068.21851,1
523.558167,1104.69373,1
523.707947,1032.54138,1
524.1015,1058.44788,1
524.104736,1009.05035,1
524.1905,1046.03882,1
524.299,1061.26477,1
524.3506,965.260437,1
524.475037,988.4877,1
524.6646,1047.01965,1
525.3533,1053.8457,1
525.9021,1071.38428,1
526.4534,1078.56714,1
526.514,996.654541,1
526.5343,1077.73145,1
528.193359,1115.03674,1
528.7476,1050.40442,1
528.7653,940.45166,1
528.9403,1088.49438,1
529.9902,989.4588,1
531.0185,1035.19714,1
531.5701,1092.356,1
531.693359,974.4437,1
531.982849,958.7975,1
533.362549,1080.51111,1
533.3982,1007.08417,1
533.8335,999.159546,1
534.1789,1085.866,1
534.218445,1008.53973,1
534.422,1073.46167,1
534.781433,967.226868,1
534.852051,1055.61011,1
534.860352,1025.091,1
534.8695,975.5432,1
535.058167,1096.04407,1
535.236938,1055.748,1
535.829468,1054.876,1
535.9609,1003.38513,1
535.9974,980.2344,1
536.0139,949.017944,1
536.0256,1058.74158,1
536.113831,1009.56262,1
536.137,1083.55115,1
536.4487,973.1841,1
536.5543,1069.50537,1
537.565552,1011.76135,1
537.6193,1039.28625,1
538.0959,1089.30664,1
538.1623,1011.1134,1
538.1633,1080.69348,1
538.2061,1037.01013,1
538.329,987.3022,1
538.792236,986.6323,1
538.8163,986.7566,1
538.8623,1056.40588,1
539.1538,1019.97394,1
539.1904,1011.08954,1
539.257568,957.458252,1
539.2831,1077.14319,1
539.4695,1025.06958,1
539.4797,959.8945,1
539.493042,1106.8783,1
539.520935,973.6143,1
539.5987,980.3803,1
539.935547,1051.239,1
539.99646,1100.28662,1
540.0521,1006.63959,1
540.135864,894.910461,1
540.1793,1056.452,1
540.2454,1081.12708,1
540.3808,978.135559,1
540.460449,1014.22577,1
540.4948,1068.47046,1
540.575867,992.2869,1
540.578369,983.7587,1
540.7323,1065.877,1
540.9455,1065.25281,1
540.947449,1010.11871,1
540.9506,910.052856,1
540.993835,963.4431,1
541.0575,1124.08936,1
541.0845,1065.215,1
541.1221,1077.08411,1
541.2271,996.153442,1
541.314941,1013.83203,1
541.388062,991.8825,1
541.551331,1042.56274,1
541.599243,1061.8092,1
541.667,1079.131,1
541.6786,1034.39331,1
541.6918,1182.8252,1
541.788635,1121.138,1
541.792358,1061.16711,1
541.806335,1050.79541,1
541.9367,996.609436,1
541.959351,942.5473,1
541.9834,1038.98975,1
541.9868,1027.74561,1
541.993,995.321,1
542.0966,967.6709,1
542.3178,1016.7395,1
542.3852,1046.57422,1
542.6266,1076.035,1
542.653137,981.653,1
542.7236,1005.37549,1
542.751038,1050.78394,1
542.8522,1022.43097,1
542.8777,956.876648,1
543.0229,1051.4303,1
543.1364,1035.412,1
543.351868,909.639,1
543.4136,1065.6908,1
543.432556,1071.29517,1
543.4541,1044.81885,1
543.4676,988.6766,1
543.683533,1015.58557,1
543.7724,1085.23865,1
543.81134,1026.246,1
544.0134,989.8063,1
544.0229,1087.53833,1
544.0363,1032.65649,1
544.180054,1043.06543,1
544.201233,1133.764,1
544.247559,1061.43616,1
544.2701,1021.01538,1
544.3275,1018.38605,1
544.3402,988.096069,1
544.3454,1047.06873,1
544.3553,1067.82056,1
544.401367,1031.83289,1
544.6227,964.479,1
544.749268,1013.65894,1
544.7683,1061.76892,1
544.8332,1035.39478,1
544.850952,1090.52307,1
544.864,1123.86707,1
544.8652,1016.16144,1
544.8966,983.679749,1
544.978943,940.1667,1
545.0558,1039.21289,1
545.0737,1064.74231,1
545.1473,1021.83905,1
545.1772,1031.48889,1
545.2005,1001.77625,1
545.208557,1024.48816,1
545.3548,1093.27917,1
545.4172,1047.40125,1
545.529541,1059.34656,1
545.6829,979.6302,1
545.780945,1085.65564,1
545.8223,1056.56873,1
545.851868,1049.0625,1
545.922852,1026.97742,1
546.078247,989.927734,1
546.240234,1015.13885,1
546.3508,1018.2326,1
546.371643,943.0817,1
546.5306,919.2184,1
546.6396,1000.42914,1
546.686035,1024.09106,1
546.7222,1028.95679,1
546.726257,1023.66528,1
546.7434,1049.86218,1
546.8014,948.9877,1
546.827,949.6493,1
546.8832,1059.7074,1
546.8861,1006.17242,1
546.9582,1065.03674,1
547.011353,1071.56543,1
547.072754,965.397156,1
547.1136,1070.90869,1
547.158752,1020.91992,1
547.1846,986.474854,1
547.258,1077.14709,1
547.550354,1034.284,1
547.5797,988.367,1
547.6725,883.9167,1
547.704163,1052.26111,1
547.728455,1024.10437,1
547.7716,1068.24414,1
547.8913,1021.4389,1
548.0588,1097.83667,1
548.070435,1026.00256,1
548.1271,1038.40991,1
548.176453,1038.45959,1
548.4071,1087.21191,1
548.490967,1089.27393,1
548.5335,1047.817,1
548.582947,981.307,1
548.6367,1046.96277,1
548.6597,1023.91248,1
548.697937,1000.77106,1
548.7131,992.487,1
548.7594,1053.18518,1
548.852539,1059.84521,1
548.857544,1009.34515,1
548.889648,1075.36646,1
548.984253,1033.98523,1
548.9954,1083.58,1
549.0988,1044.80408,1
549.112061,1063.71912,1
549.122131,1046.28625,1
549.125366,923.05835,1
549.1663,1020.05072,1
549.188965,1098.25354,1
549.314453,1071.65491,1
549.3487,1028.09277,1
549.3521,967.444641,1
549.378,998.784851,1
549.3937,1052.62659,1
549.4128,1037.73328,1
549.515137,1033.72034,1
549.528748,1070.80591,1
549.536743,1043.83057,1
549.5831,1073.87756,1
549.612732,1027.074,1
549.621,1009.68811,1
549.6388,1048.0094,1
549.6527,1043.53748,1
549.873169,987.4125,1
549.883667,1033.16443,1
549.9131,1078.54382,1
549.99054,1071.06458,1
550.0146,1052.9093,1
550.0378,1039.31482,1
550.0563,889.254639,1
550.0807,1049.33032,1
550.091431,1051.6,1
550.257446,997.537964,1
550.379333,1011.26971,1
550.399536,1013.91907,1
550.452332,1083.4519,1
550.464355,1089.589,1
550.5498,988.887634,1
550.6082,979.0363,1
550.612549,1084.87866,1
550.6191,1075.57666,1
550.7371,1036.25439,1
551.008362,1054.44128,1
551.0703,1063.97961,1
551.086548,1029.03162,1
551.0887,1047.485,1
551.1135,1058.272,1
551.144836,1060.202,1
551.16864,942.7303,1
551.1764,1023.28491,1
