Ch1 Amplitude,Ch2 Amplitude,Cluster
906.367432,809.1138,1
931.857,743.564148,1
944.4322,770.135132,1
944.5925,701.446045,1
949.130554,819.172668,1
949.6206,767.234253,1
955.8916,764.413147,1
956.315552,761.5521,1
957.256042,805.766235,1
959.1072,739.5483,1
960.7774,801.8775,1
962.192932,726.380432,1
963.7385,824.2188,1
965.597168,708.4825,1
969.1189,727.193848,1
970.7067,762.17926,1
971.9236,797.0963,1
972.0904,826.806152,1
973.7393,726.220642,1
974.7665,810.6287,1
976.1007,1113.80188,1
978.833252,763.869,1
979.434631,778.7647,1
979.65,727.750732,1
979.712769,740.4219,1
980.7574,691.941162,1
982.048645,798.0083,1
982.162231,758.358,1
983.0417,755.824341,1
984.745239,794.0465,1
984.75946,819.3255,1
985.7547,780.8408,1
987.256531,824.5814,1
987.790649,832.0278,1
988.3051,896.9954,1
988.7326,904.824341,1
988.937561,861.568054,1
989.4135,738.2648,1
989.7452,756.4076,1
990.029236,837.5755,1
991.016357,833.666,1
991.0485,748.9649,1
991.0835,812.6111,1
993.769,680.016052,1
994.4088,789.6665,1
994.7285,895.036,1
995.151,811.25946,1
996.214966,784.9932,1
996.216,773.516052,1
996.3511,738.9137,1
996.5294,885.5918,1
996.5722,783.145569,1
997.059265,741.2276,1
998.298645,860.7654,1
998.81366,796.439,1
998.8578,714.4132,1
998.8884,769.606262,1
998.9475,1322.13562,1
999.002563,774.249756,1
999.061035,876.721,1
1001.27789,849.247864,1
1001.30383,803.039734,1
1001.62732,787.523743,1
1001.7049,853.8699,1
1002.27948,765.0296,1
1002.30786,763.787659,1
1002.85748,802.4346,1
1003.37616,805.4594,1
1003.6167,746.2089,1
1003.65521,850.974548,1
1003.85773,861.781738,1
1004.19507,845.252441,1
1004.21838,833.595947,1
1004.22107,882.6793,1
1004.34686,766.488647,1
1004.59943,1214.52246,1
1005.70953,814.882141,1
1006.01355,884.2907,1
1006.27991,819.3747,1
1006.55328,879.108337,1
1006.74091,780.897949,1
1006.97388,861.4483,1
1007.57825,885.551636,1
1007.58258,843.977051,1
1008.03241,859.720337,1
1008.03961,891.037537,1
1008.1366,851.399,1
1008.31525,749.84436,1
1008.45026,763.500244,1
1008.7359,908.2203,1
