Ch1 Amplitude,Ch2 Amplitude,Cluster
1026.114,778.727356,1
1066.78821,2106.44336,4
1084.04272,898.6343,1
1087.41748,899.382446,1
1088.6499,895.6144,1
1090.46509,866.2201,1
1097.09509,885.8416,1
1099.45532,914.6415,1
1103.97168,951.8023,1
1104.7865,912.2933,1
1105.78394,875.530334,1
1106.45093,818.8115,1
1107.64648,890.9011,1
1110.1145,917.4009,1
1111.38477,933.578,1
1111.71912,971.1468,1
1112.54529,842.897034,1
1113.1344,1041.5365,1
1113.28369,945.117065,1
1115.24255,845.4899,1
1115.96948,924.6847,1
1116.62036,977.3697,1
1117.60083,946.4629,1
1118.88708,823.560669,1
1119.00977,932.193237,1
1119.6394,847.494263,1
1120.15649,857.429,1
1120.73364,1038.2417,1
1121.0199,864.6339,1
1121.21667,834.3552,1
1121.82788,1006.55029,1
1122.91992,871.3945,1
1124.37122,1004.5368,1
1124.67175,964.290161,1
1124.96484,969.5184,1
1125.01636,1036.03711,1
1126.2218,921.7555,1
1126.7627,928.8334,1
1127.40527,901.7801,1
1127.53979,1009.81927,1
1127.69214,916.065552,1
1127.75037,949.81604,1
1127.99841,897.048645,1
1128.08838,872.8657,1
1128.55,994.3765,1
1128.68262,835.139343,1
1129.93323,912.002258,1
1130.07239,954.6905,1
1130.717,859.280334,1
1131.20557,977.5891,1
1131.36621,982.5647,1
1131.44507,873.073364,1
1131.86133,947.285767,1
1132.29517,922.7181,1
1133.02759,951.2225,1
1133.55017,837.6947,1
1133.67566,910.8469,1
1133.85681,2117.67871,4
1134.08228,940.217957,1
1134.18555,952.6487,1
1134.23267,1049.11572,1
1134.23828,922.9623,1
1134.29846,980.4873,1
1135.15283,964.6849,1
1135.40674,934.799133,1
1135.72266,978.567139,1
1135.78,957.877563,1
1136.55774,964.0702,1
1136.69934,997.067932,1
1137.18347,912.03595,1
1137.25549,908.7283,1
1137.72241,975.7373,1
1137.99475,879.2591,1
1138.373,919.3356,1
1138.58044,1006.75745,1
1138.592,985.042542,1
1139.00378,1047.79175,1
1139.33667,1044.434,1
1139.66577,976.609741,1
1140.135,864.7964,1
1140.62732,923.060059,1
1140.6438,961.5223,1
1140.71252,931.893,1
1140.80212,1021.85687,1
1140.97656,998.0952,1
1141.19922,944.3556,1
1141.54236,971.308167,1
1141.74414,1011.63531,1
1141.75635,916.0263,1
1141.7583,988.166,1
1141.9801,988.703857,1
1142.19531,1034.70361,1
1142.42334,876.274658,1
1142.49817,960.542053,1
1143.15454,850.4351,1
1143.50391,898.689636,1
1144.08276,982.666565,1
1144.10327,1032.19983,1
1144.66174,975.7548,1
1144.99951,973.6137,1
1145.09436,862.955261,1
1145.1377,982.0982,1
1145.27478,973.6116,1
1145.405,944.2101,1
1145.47839,977.4976,1
1145.539,984.13446,1
1145.77051,987.5238,1
1145.88477,1008.94196,1
1145.91187,923.017,1
1145.93066,886.292236,1
1146.24292,915.232056,1
1146.24622,1038.75793,1
1146.32568,1017.44824,1
1146.41809,982.521057,1
1146.462,952.4986,1
1146.46606,957.792053,1
1146.52588,944.39856,1
1147.6322,1012.16022,1
1147.717,1007.5257,1
1147.79919,1003.39124,1
1147.80786,943.420959,1
1147.80859,901.3884,1
1147.868,1041.34314,1
1147.877,963.402466,1
1147.95422,934.7967,1
1148.2406,1035.21252,1
1148.37866,987.266357,1
1148.71692,895.2957,1
1148.93225,980.8194,1
1149.14,987.0173,1
1149.22791,965.5574,1
1149.29919,994.7912,1
1149.32666,927.660156,1
1149.72314,1032.1405,1
1149.89746,946.6716,1
1149.97107,971.3791,1
1150.02173,1036.3739,1
1150.08447,958.5991,1
1150.09692,1001.25671,1
1150.1051,918.749939,1
1150.10559,1029.41772,1
1150.15125,989.609436,1
1150.20129,901.321533,1
1150.287,896.181152,1
1150.35742,998.01355,1
1150.49451,946.6439,1
1150.51428,1023.24719,1
1150.58643,808.7878,1
1150.694,1020.2428,1
1150.7345,1081.52319,1
1150.88367,995.3681,1
1150.89282,948.749146,1
1150.93384,1015.11047,1
1151.15442,864.801,1
1151.181,1048.75854,1
1151.22571,997.752136,1
1151.414,1044.2522,1
1151.59546,1012.84558,1
1151.6781,864.3351,1
1151.68213,894.7354,1
1151.81665,986.2648,1
1151.96265,971.199,1
1152.08765,916.293457,1
1152.22241,867.744141,1
1152.40454,995.7471,1
1152.42859,986.677368,1
1152.50586,975.886963,1
1152.644,961.2064,1
1152.73218,1008.5575,1
1152.88,902.465332,1
1153.03333,961.8096,1
1153.17175,995.9082,1
1153.29626,932.028564,1
1153.48523,1004.11597,1
1153.6239,1090.26184,1
1153.68164,946.187256,1
1154.01245,1015.9389,1
1154.05835,1014.07355,1
1154.189,983.829834,1
1154.35242,1015.42413,1
1154.46924,993.784546,1
1154.52478,947.806,1
1154.65649,887.428162,1
1154.75134,967.5375,1
1154.76428,968.193237,1
1154.92957,983.2507,1
1154.958,822.6276,1
1154.95874,990.3006,1
1155.01367,986.7851,1
1155.06689,974.2717,1
1155.14136,1032.95557,1
1155.24536,1016.23755,1
1155.32739,869.5037,1
1155.38953,976.815,1
1155.4895,920.0009,1
1155.50684,940.55,1
1155.597,932.5764,1
1155.75281,1066.82837,1
1155.8479,943.1998,1
1155.89893,988.9736,1
1156.05432,918.7628,1
1156.14014,887.182434,1
1156.15356,1042.49622,1
1156.269,971.0243,1
1156.38391,887.9208,1
1156.39233,924.4562,1
1156.49158,948.2994,1
1156.57129,973.5912,1
1156.70557,1047.30212,1
1156.71887,924.001343,1
1156.721,1018.5141,1
1156.79834,944.7116,1
1156.92554,907.8914,1
1157.0813,973.3268,1
1157.16272,996.1072,1
1157.33582,989.3978,1
1157.52954,1017.70508,1
1157.57434,928.961365,1
1157.62671,842.6729,1
1157.63977,931.91626,1
1157.754,990.471252,1
1157.77478,992.623657,1
1157.7948,1043.51929,1
1157.832,972.5291,1
1157.95923,972.86615,1
1158.11145,926.0998,1
1158.1781,968.990967,1
1158.22131,995.509766,1
1158.57568,955.385559,1
1158.67871,999.9169,1
1158.6908,981.649841,1
1158.72485,1016.627,1
1158.8252,1040.76575,1
1158.945,954.6928,1
1159.01038,909.199463,1
1159.06665,922.8057,1
1159.08264,831.9027,1
1159.19434,950.9353,1
1159.20251,973.7465,1
1159.25586,976.1157,1
1159.38989,909.0788,1
1159.39343,1047.33215,1
1159.70911,953.2337,1
1159.72632,988.9956,1
1159.72717,936.4794,1
1159.72913,937.902466,1
1159.83179,874.010132,1
1159.85889,962.3994,1
1159.85962,991.3229,1
1159.99426,999.363831,1
1160.07434,970.4645,1
1160.12061,983.931335,1
1160.13293,878.4995,1
1160.16846,984.285,1
1160.17175,908.0912,1
1160.24487,1027.05469,1
1160.70129,965.8177,1
1160.73425,1002.3313,1
1160.74292,930.154053,1
1160.82959,967.6278,1
1160.94519,983.6646,1
1161.0697,949.7354,1
1161.09033,946.7433,1
1161.159,933.996033,1
1161.20972,955.365,1
