Ch1 Amplitude,Ch2 Amplitude,Cluster
1012.32013,1403.92224,1
1013.97266,875.494446,1
1015.22205,901.365967,1
1015.92065,938.729431,1
1016.77667,950.4268,1
1023.74829,907.1244,1
1024.06311,904.700256,1
1024.24329,853.1848,1
1024.333,918.2551,1
1027.83667,898.040344,1
1028.547,850.066467,1
1029.48108,898.158264,1
1031.981,807.766846,1
1032.13928,798.9875,1
1032.31543,861.7869,1
1032.45935,914.3679,1
1034.05359,900.7137,1
1034.45361,886.820068,1
1034.91553,770.170959,1
1035.05151,853.8966,1
1035.13147,924.5879,1
1035.16479,813.4469,1
1035.36768,858.6172,1
1035.81128,795.2287,1
1035.95618,927.913147,1
1036.10022,874.771851,1
1036.75,1390.00781,1
1037.01367,836.7489,1
1037.13586,837.195557,1
1037.15613,857.055359,1
1037.35339,873.777039,1
1037.7616,864.0058,1
1037.82483,856.8638,1
1038.67444,905.516541,1
1039.03418,891.289246,1
1039.05627,817.0817,1
1039.1283,892.92865,1
1040.46277,810.002136,1
1040.63391,873.228149,1
1040.96118,777.4717,1
1041.04907,838.09314,1
1041.23865,817.3437,1
1042.27087,1357.78857,1
1042.328,905.9582,1
1042.77563,908.784546,1
1042.88171,898.864258,1
1042.88721,829.264465,1
1042.918,841.7899,1
1042.96191,933.6255,1
1043.034,1338.93555,1
1043.17249,945.7449,1
1043.60693,886.2277,1
1043.87732,1440.42712,1
1044.13147,898.093,1
1044.272,931.2851,1
1044.30115,825.1382,1
1044.58032,884.137756,1
1044.716,909.782837,1
1044.944,1436.04907,1
1045.23267,867.796631,1
1045.32422,1377.781,1
1045.33435,886.4839,1
1045.469,877.8831,1
1045.59631,813.900146,1
1045.647,838.4277,1
1045.65759,811.779968,1
1045.68237,794.6743,1
1045.699,824.862549,1
1045.96655,960.637939,1
1046.20044,802.7297,1
1046.276,835.6881,1
1046.58508,904.675232,1
1046.72729,841.9043,1
1047.20386,811.773254,1
1047.44788,883.718,1
1047.60217,926.364,1
1047.81323,842.2214,1
1047.87646,832.6032,1
1047.94336,869.889343,1
1047.94507,947.922546,1
1048.07349,851.885,1
1048.17285,905.562866,1
1048.47119,855.427063,1
1048.48865,1385.04724,1
1048.60107,817.6623,1
1048.80225,1423.16589,1
1049.03809,770.512,1
1049.05493,900.3201,1
1049.05872,803.356262,1
1049.36975,840.748962,1
1049.47156,884.4365,1
1049.519,782.6552,1
1049.52722,873.212,1
1049.63025,835.537,1
1049.96545,1429.97168,1
1050.00623,894.5972,1
1050.13672,870.0934,1
1050.16028,782.0149,1
1050.3905,807.766846,1
1050.42554,831.1135,1
1050.44556,831.547241,1
1050.45178,1383.03223,1
1050.53333,865.4642,1
1050.61023,852.57,1
1050.61145,842.621948,1
1050.83459,803.3528,1
1050.96,1373.93958,1
1051.111,1302.62744,1
1051.15332,1366.00769,1
1051.24622,797.334656,1
1051.28552,887.1322,1
1051.52869,805.4724,1
1051.71606,924.736267,1
1051.746,837.3752,1
1051.75244,871.91156,1
1051.80261,895.6584,1
1052.04236,838.602234,1
1052.18665,857.0611,1
1052.54773,875.517639,1
1052.58069,885.5458,1
1052.62964,861.2465,1
1052.83008,866.390137,1
1052.85791,847.117554,1
1052.93494,860.275757,1
1053.01453,867.4596,1
1053.30786,1488.01392,1
1053.35559,930.049133,1
1053.52991,842.8403,1
1053.61279,1357.93237,1
1053.84424,907.2947,1
1053.86438,810.3969,1
1053.89575,871.0865,1
1053.93542,925.357239,1
1053.99133,821.2796,1
1054.035,951.7083,1
1054.0946,909.958069,1
1054.217,778.6021,1
1054.23,901.725037,1
1054.34607,833.294739,1
1054.39893,836.278931,1
1054.43274,848.9182,1
1054.46948,840.5546,1
1054.69165,1381.72278,1
1054.70081,820.3026,1
1054.92908,875.274658,1
1054.985,865.106445,1
1055.00928,882.926636,1
1055.035,871.7113,1
1055.107,1427.08325,1
1055.28064,852.7068,1
1055.37988,887.684,1
1055.45337,826.9233,1
1055.49976,862.953369,1
1055.69116,817.827148,1
1055.77881,895.525146,1
1055.94568,1356.71521,1
1055.995,870.6857,1
1056.16479,840.6208,1
1056.17932,1381.46631,1
1056.19141,931.690857,1
1056.21619,905.1197,1
1056.25171,1485.461,1
1056.33643,1373.83728,1
1056.46887,882.2993,1
1056.55042,792.917664,1
1056.66553,787.2811,1
1056.79028,784.9318,1
1056.9425,823.5784,1
1056.9646,833.882446,1
1056.98145,888.163,1
1057.11047,853.7341,1
1057.11377,877.338867,1
1057.13074,822.9584,1
1057.20581,864.5396,1
1057.23694,900.608154,1
1057.24426,876.041931,1
1057.35522,1408.4552,1
1057.37122,816.007446,1
1057.49268,796.9489,1
1057.52625,846.350159,1
1057.554,854.1327,1
1057.55774,1299.89954,1
1057.57581,790.5748,1
1057.64648,952.0559,1
1057.67615,903.915,1
1057.71521,843.9404,1
1057.89148,1347.66418,1
1057.95483,895.3191,1
1058.0564,863.3362,1
1058.12317,808.358337,1
1058.18054,875.4153,1
1058.27588,851.7934,1
1058.33008,874.886047,1
1058.36023,800.1134,1
1058.40784,900.924133,1
1058.62207,1422.61975,1
1058.64917,931.599243,1
1058.65,825.882568,1
1058.74292,864.9126,1
1058.7699,817.6066,1
1058.89917,829.8071,1
1058.89978,862.558533,1
1058.908,902.921265,1
1058.92651,846.4434,1
1059.02454,878.729431,1
1059.0647,850.888733,1
1059.07361,832.1996,1
1059.11853,876.559631,1
1059.16968,844.802,1
1059.27014,828.489,1
1059.30579,833.9468,1
1059.41711,1291.88843,1
1059.49524,844.8353,1
1059.511,926.9756,1
1059.61084,756.713135,1
1059.71509,854.454041,1
1059.734,818.730835,1
1059.79285,859.0188,1
1059.84875,880.951,1
1059.87866,856.7002,1
1059.91064,819.2342,1
1059.91626,905.175537,1
1060.07568,828.3694,1
1060.08032,875.0323,1
1060.09875,896.9257,1
1060.126,816.0224,1
1060.20422,875.2824,1
1060.23059,882.6693,1
1060.24915,867.857361,1
1060.25586,829.148,1
1060.35925,864.608,1
1060.40747,829.484,1
1060.46558,803.2884,1
1060.57874,841.879944,1
1060.7439,1387.80066,1
1060.963,775.883362,1
1061.08032,869.403748,1
1061.1792,850.77,1
1061.2157,893.3339,1
1061.28906,889.5614,1
1061.41858,868.410645,1
1061.44556,827.128357,1
1061.46155,816.042053,1
