Ch1 Amplitude,Ch2 Amplitude,Cluster
1114.19885,935.2764,1
1120.42175,1040.63293,1
1121.44421,882.8063,1
1121.89136,1067.67749,1
1126.74548,1021.48315,1
1127.10449,1094.98047,1
1128.4364,1041.33679,1
1129.18213,974.5706,1
1132.6095,882.5578,1
1134.19128,977.5165,1
1135.61316,1022.95728,1
1140.362,1088.63354,1
1140.74292,1027.03,1
1140.79358,931.6338,1
1141.26172,963.917542,1
1141.33069,1030.4397,1
1143.14832,985.7644,1
1143.78,941.1149,1
1144.021,942.261841,1
1144.10535,965.0256,1
1145.333,976.5175,1
1145.35181,1030.5282,1
1146.62463,948.8134,1
1146.9729,955.3443,1
1147.41064,1055.63391,1
1147.57483,1047.85608,1
1148.06738,1057.821,1
1148.07776,882.691,1
1148.36938,1029.33057,1
1148.65137,1028.81934,1
1149.7323,985.058044,1
1150.14087,1000.51495,1
1150.31738,1057.18469,1
1150.71326,1060.74023,1
1151.35583,1060.60266,1
1151.52783,1100.98291,1
1151.69861,1005.42029,1
1152.14832,940.3533,1
1152.38611,951.784851,1
1153.32776,1034.01123,1
1153.365,932.692566,1
1153.59119,1017.8139,1
1153.71887,994.324341,1
1153.81226,1040.88257,1
1155.03979,1005.12854,1
1155.113,1014.06342,1
1155.4115,1056.48169,1
1155.55518,1009.732,1
1155.63562,1081.15979,1
1155.74487,941.472534,1
1155.83154,1008.52808,1
1156.17932,1033.60925,1
1156.2561,1082.08582,1
1156.37317,986.4834,1
1156.40808,1003.61993,1
1156.51184,923.794,1
1156.57983,1026.16138,1
1156.71289,1072.563,1
1157.04858,972.6916,1
1157.56384,964.348267,1
1157.60742,1073.11792,1
1157.82983,1042.48376,1
1158.20837,954.634155,1
1158.247,1047.29053,1
1158.46,1051.19617,1
1158.77563,1108.38159,1
1158.8645,918.0561,1
1158.88525,999.90094,1
1159.00134,1012.79834,1
1159.09033,949.676331,1
1159.26855,1084.36182,1
1159.40027,1030.19946,1
1159.60815,978.5379,1
1159.82336,919.8255,1
1160.09033,999.530945,1
1160.32629,1053.503,1
1160.50354,1000.36353,1
1160.51917,987.8916,1
1160.528,977.567749,1
1160.80383,1030.87012,1
1160.8501,1086.36157,1
1161.03528,960.863831,1
1161.23486,988.4407,1
1161.30432,959.610962,1
1161.73889,1038.33655,1
1161.8269,1025.61023,1
1161.91516,992.5764,1
1162.02161,936.2167,1
1162.20642,1104.78662,1
1162.28955,903.0428,1
1162.317,981.0517,1
1162.53687,996.391052,1
1162.61951,1001.23041,1
1162.67627,994.21936,1
1162.95764,1052.13586,1
1163.01611,1001.01044,1
1163.03223,984.8548,1
1163.27454,1072.70667,1
1163.47583,925.579,1
1163.60071,961.813,1
1163.61938,1026.96472,1
1163.66736,1079.36243,1
1163.89453,1092.95325,1
1164.02551,1070.65,1
1164.11548,1036.91,1
1164.24683,973.6462,1
1164.77319,1002.59473,1
1165.2572,1025.92419,1
