Ch1 Amplitude,Ch2 Amplitude,Cluster
927.9461,1084.841,1
928.0557,1139.66614,1
937.5615,1134.54224,1
937.918762,1100.24854,1
938.6002,1085.536,1
938.8617,1024.94836,1
940.13,1030.02,1
940.614258,1033.57336,1
940.653748,1056.89636,1
943.7947,1091.98376,1
944.5868,993.2838,1
944.950134,1067.65735,1
945.202637,1107.56958,1
946.803833,963.837952,1
947.1368,1170.09668,1
947.267,1084.55566,1
947.818054,1057.9519,1
947.9127,1137.12549,1
948.1019,1095.50293,1
948.8468,1081.27344,1
949.1564,1101.63428,1
949.5219,1123.7782,1
949.580566,1074.64771,1
950.562,1088.22778,1
952.558838,1158.99829,1
952.7113,1142.32068,1
952.9901,1079.87952,1
954.76825,1035.04407,1
955.008057,1151.14307,1
955.3826,1129.19983,1
956.2045,1155.30737,1
956.4727,1114.81384,1
956.67,1137.35266,1
957.8313,1024.73279,1
957.942566,1118.5332,1
957.987549,1084.31848,1
958.0941,1166.89954,1
958.3206,1246.51367,1
958.7125,943.267944,1
960.040649,1087.63879,1
960.197937,1070.70325,1
960.445068,1159.28687,1
960.491,1051.97363,1
960.7037,1016.23676,1
960.9707,1052.42041,1
961.4442,1131.815,1
961.788635,1117.411,1
962.7239,1122.95044,1
962.989868,1128.05444,1
964.0763,1024.66943,1
964.211365,1008.56494,1
964.7198,1138.65771,1
964.9191,1137.07092,1
964.986145,1056.64063,1
965.7148,1052.56152,1
965.9534,1123.59937,1
966.0167,1133.99573,1
966.601135,1132.8009,1
966.935059,1137.85522,1
966.994446,1157.76843,1
967.0323,1041.659,1
967.1512,1081.69922,1
967.155151,1077.37952,1
967.4879,1023.44104,1
968.417,1112.30481,1
968.4467,1106.58032,1
968.7719,1153.12463,1
968.7845,989.2785,1
968.8015,1006.21332,1
969.177246,1119.90955,1
969.204163,1059.08936,1
969.2266,1140.15808,1
969.278931,996.695435,1
969.332,1078.94641,1
969.5198,1069.16772,1
969.644165,1137.40857,1
969.904053,1129.81372,1
969.9639,1081.19031,1
970.0354,1087.11792,1
970.136658,1116.951,1
970.1613,1097.95886,1
970.2144,1056.84668,1
970.242,1164.464,1
970.3284,1049.81641,1
970.856262,1105.36633,1
970.8619,960.623535,1
970.991,999.947449,1
971,1097.96265,1
971.6008,1142.96387,1
971.8842,1088.64441,1
972.062256,1029.57922,1
972.307,1095.22278,1
